billno,materialplanid_number,materialplanid_name,materialattr_title,dropbilltype_name,dropstatus_title,adviseorderqty,bizorderqty,orderdate,advisestartdate,startdate,adviseenddate,enddate,availabledate,planoperatenum,bizdropqty,advisedroptime,droptime,creator_name,rootdemandbillno,closestatus_title,createtime
JHJY-20251229-00039110,838-000356,中科优化后GPS天线-5m,外购,生产项目采购申请单,已投放,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039111,838-000356,中科优化后GPS天线-5m,外购,生产项目采购申请单,已投放,3000.0000,3000.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3000.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039115,363-000209,701电源2米线束,外购,生产项目采购申请单,已投放,6078.0000,6078.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,6078.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039116,363-000209,701电源2米线束,外购,生产项目采购申请单,已投放,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039117,363-000209,701电源2米线束,外购,生产项目采购申请单,已投放,3000.0000,3000.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3000.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039118,363-000206,701CAN口四米直连线束,外购,生产项目采购申请单,已投放,1737.0000,1737.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,1737.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039119,363-000207,701CAN口三米延长线束,外购,生产项目采购申请单,已投放,9711.0000,9711.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,9711.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039120,363-000207,701CAN口三米延长线束,外购,生产项目采购申请单,已投放,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039121,363-000207,701CAN口三米延长线束,外购,生产项目采购申请单,已投放,3000.0000,3000.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3000.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039128,165-000242,701钣金安装支架,外购,生产项目采购申请单,已投放,2310.0000,2310.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,2310.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039129,165-000242,701钣金安装支架,外购,生产项目采购申请单,已投放,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039130,165-000242,701钣金安装支架,外购,生产项目采购申请单,已投放,3000.0000,3000.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3000.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039131,606-000057,701包装盒,外购,生产项目采购申请单,已投放,390.0000,390.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,390.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039132,606-000057,701包装盒,外购,生产项目采购申请单,已投放,6572.0000,6572.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,6572.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039133,606-000057,701包装盒,外购,生产项目采购申请单,已投放,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039134,606-000057,701包装盒,外购,生产项目采购申请单,已投放,3000.0000,3000.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3000.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039138,994-000154,无线机具电池,外购,生产项目采购申请单,已投放,153.0000,153.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,153.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039139,849-000075,40-150喉箍,外购,生产项目采购申请单,已投放,5870.0000,5870.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,5870.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039149,895-000033,新无线机具识别器按键,外购,生产项目采购申请单,已投放,153.0000,153.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,153.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039150,165-000648,新无线机具识别器上盖,外购,生产项目采购申请单,已投放,153.0000,153.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,153.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039153,849-000335,新无线机具识别器塔簧,外购,生产项目采购申请单,已投放,153.0000,153.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,153.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039164,165-000647,新无线机具识别器下壳,外购,生产项目采购申请单,已投放,153.0000,153.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,153.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039171,165-000005,金属盖板,外购,生产项目采购申请单,已投放,5085.0000,5085.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,5085.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039172,165-000005,金属盖板,外购,生产项目采购申请单,已投放,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039174,165-002077,机具识别下盖(凯乐伯）,外购,生产项目采购申请单,已投放,443.0000,443.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,443.0000,,2025-12-29 14:40:32,朱杰倩,HDKJ-20251113-023,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039175,165-002078,机具识别上盖(凯乐伯）,外购,生产项目采购申请单,已投放,550.0000,550.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,550.0000,,2025-12-29 14:40:32,朱杰倩,HDKJ-20251113-023,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039176,795-000809,姿态机具传感器胶塞（宏鹏）,外购,生产项目采购申请单,已投放,6242.0000,6242.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,6242.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039177,795-000809,姿态机具传感器胶塞（宏鹏）,外购,生产项目采购申请单,已投放,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039179,849-000191,M16平垫片,外购,生产项目采购申请单,已投放,5084.0000,5084.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,5084.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039180,849-000191,M16平垫片,外购,生产项目采购申请单,已投放,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039181,165-002079,姿态识别下盖(凯乐伯）,外购,生产项目采购申请单,已投放,3632.0000,3632.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3632.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039182,165-002079,姿态识别下盖(凯乐伯）,外购,生产项目采购申请单,已投放,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039183,165-002080,姿态识别上盖(凯乐伯）,外购,生产项目采购申请单,已投放,3622.0000,3622.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3622.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039184,165-002080,姿态识别上盖(凯乐伯）,外购,生产项目采购申请单,已投放,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039292,849-000003,ST2.0*6自攻,外购,生产项目采购申请单,已投放,24275.0000,24275.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,24275.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20251229-00039293,849-000003,ST2.0*6自攻,外购,生产项目采购申请单,已投放,2709.0000,2709.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,2709.0000,,2025-12-29 14:40:32,朱杰倩,YCD2025122900000038,投放关闭,2025-12-29 14:35:13
JHJY-20260224-00040101,P69-000059,友安北斗智能仪表系统,自制,汇报生产,已投放,793.0000,850.0000,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,MRP-20260224-00000106,850.0000,,2026-02-24 11:09:52,朱杰倩,YCD2026020500000045,投放关闭,2026-02-24 10:55:08
JHJY-20260224-00040102,867-000010,友安北斗智能仪表系统,自制,汇报生产,已投放,793.0000,850.0000,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,MRP-20260224-00000106,850.0000,,2026-02-24 11:01:25,朱杰倩,YCD2026020500000045,投放关闭,2026-02-24 10:55:08
JHJY-20260224-00040117,543-000043,UA400整机通用BOM,自制,汇报生产,已投放,126.0000,150.0000,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,MRP-20260224-00000107,150.0000,,2026-03-24 14:26:32,朱杰倩,YCD2026022400000047,投放关闭,2026-02-24 16:15:37
JHJY-20260224-00040118,543-000043,UA400整机通用BOM,自制,汇报生产,已投放,1396.0000,2000.0000,2026-03-31,2026-02-24,2026-03-31,2026-02-24,2026-04-01,2026-04-01,MRP-20260224-00000107,2000.0000,,2026-03-27 10:36:55,朱杰倩,YCD2026022400000047,投放关闭,2026-02-24 16:15:37
JHJY-20260224-00040120,543-000043,UA400整机通用BOM,自制,汇报生产,已投放,450.0000,584.0000,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,MRP-20260224-00000107,584.0000,,2026-03-02 13:40:22,朱杰倩,YCD2026022400000047,投放关闭,2026-02-24 16:15:37
JHJY-20260228-00040149,849-000655,UA500安装螺丝包,外购,生产项目采购申请单,已投放,949.0000,3000.0000,2026-04-12,2026-04-12,2026-04-12,2026-04-29,2026-04-29,2026-04-29,MRP-20260228-00000108,3000.0000,,2026-02-28 14:54:24,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260228-00040150,606-000216,UA500大包装箱,外购,生产项目采购申请单,已投放,12.0000,60.0000,2026-04-16,2026-04-16,2026-04-16,2026-04-29,2026-04-29,2026-04-29,MRP-20260228-00000108,60.0000,,2026-02-28 14:54:24,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260228-00040151,606-000217,UA500衬板,外购,生产项目采购申请单,已投放,76.0000,240.0000,2026-04-16,2026-04-16,2026-04-16,2026-04-29,2026-04-29,2026-04-29,MRP-20260228-00000108,240.0000,,2026-02-28 14:54:24,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260228-00040152,606-000218,UA500夹档,外购,生产项目采购申请单,已投放,96.0000,300.0000,2026-04-16,2026-04-16,2026-04-16,2026-04-29,2026-04-29,2026-04-29,MRP-20260228-00000108,300.0000,,2026-02-28 14:54:24,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260228-00040155,838-000257,UA500GPS天线,外购,生产项目采购申请单,已投放,932.0000,2950.0000,2026-04-05,2026-04-05,2026-04-05,2026-04-28,2026-04-28,2026-04-28,MRP-20260228-00000108,2950.0000,,2026-02-28 14:54:24,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260228-00040156,838-000256,UA500主天线,外购,生产项目采购申请单,已投放,929.0000,2950.0000,2026-04-05,2026-04-05,2026-04-05,2026-04-28,2026-04-28,2026-04-28,MRP-20260228-00000108,2950.0000,,2026-02-28 14:54:24,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260228-00040157,165-001285,UA500上壳,外购,生产项目采购申请单,已投放,958.0000,3000.0000,2026-03-28,2026-03-28,2026-03-28,2026-04-28,2026-04-28,2026-04-28,MRP-20260228-00000108,3000.0000,,2026-02-28 14:54:24,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260228-00040158,165-001286,UA500底壳,外购,生产项目采购申请单,已投放,978.0000,3000.0000,2026-03-28,2026-03-28,2026-03-28,2026-04-28,2026-04-28,2026-04-28,MRP-20260228-00000108,3000.0000,,2026-02-28 14:54:24,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260228-00040159,994-000328,UA500线束,外购,生产项目采购申请单,已投放,910.0000,2950.0000,2026-03-28,2026-03-28,2026-03-28,2026-04-28,2026-04-28,2026-04-28,MRP-20260228-00000108,2950.0000,,2026-02-28 14:54:24,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260228-00040160,795-000630,UA500屏蔽罩T上盖,外购,生产项目采购申请单,已投放,896.0000,2900.0000,2026-04-04,2026-04-04,2026-04-04,2026-04-28,2026-04-28,2026-04-28,MRP-20260228-00000108,2900.0000,,2026-02-28 14:54:24,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260302-00040172,U00-000170,北斗车载智能终端系统,自制,汇报生产,已投放,1396.0000,500.0000,2026-03-02,2026-02-24,2026-03-02,2026-02-24,2026-03-03,2026-03-03,MRP-20260224-00000107,500.0000,,2026-03-02 13:40:22,朱杰倩,YCD2026022400000047,投放关闭,2026-02-24 16:15:37
JHJY-20260304-00040240,994-000621,YC400采集器上接直连线（屏蔽层+双绞版）,外购,生产项目采购申请单,已投放,0.0000,100.0000,2026-03-25,,2026-03-25,,2026-03-26,2026-03-26,,100.0000,,2026-03-04 20:25:33,朱杰倩,,投放关闭,2026-03-04 20:20:29
JHJY-20260306-00040244,U00-000080,北斗车载智能终端系统,自制,汇报生产,已投放,3000.0000,400.0000,2026-04-29,2026-04-29,2026-04-29,2026-04-30,2026-04-30,2026-04-30,MRP-20260228-00000108,400.0000,,2026-03-06 09:00:14,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260306-00040245,U00-000080,北斗车载智能终端系统,自制,汇报生产,已投放,3000.0000,600.0000,2026-04-29,2026-04-29,2026-04-29,2026-04-30,2026-04-30,2026-04-30,MRP-20260228-00000108,600.0000,,2026-03-12 12:38:47,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260306-00040250,815-000002,UA500(上柴客供)整机,自制,汇报生产,已投放,2997.0000,410.0000,2026-04-28,2026-04-28,2026-04-28,2026-04-29,2026-04-29,2026-04-29,MRP-20260228-00000108,410.0000,,2026-03-06 09:00:14,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260306-00040251,815-000002,UA500(上柴客供)整机,自制,汇报生产,已投放,2997.0000,600.0000,2026-04-28,2026-04-28,2026-04-28,2026-04-29,2026-04-29,2026-04-29,MRP-20260228-00000108,600.0000,,2026-03-12 12:38:47,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260312-00040263,P61-000331,农业智能播种监控系统,自制,汇报生产,已投放,0.0000,30.0000,2026-03-12,,2026-03-12,,2026-03-13,2026-03-13,,30.0000,,2026-03-12 11:13:14,朱杰倩,,投放关闭,2026-03-12 11:02:39
JHJY-20260318-00043181,382-000005,北斗导航农机驾驶仪,自制,汇报生产,已投放,225.0000,200.0000,2026-05-15,2026-04-19,2026-05-15,2026-04-20,2026-05-16,2026-05-16,MRP-20260318-00000114,200.0000,,2026-05-14 15:13:10,朱杰倩,YCD2026031600000055,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043190,526-000001,北斗导航农机驾驶仪,自制,汇报生产,已投放,676.0000,700.0000,2026-03-28,2026-03-25,2026-03-28,2026-03-26,2026-03-29,2026-03-29,MRP-20260318-00000114,700.0000,,2026-03-27 11:08:37,朱杰倩,YCD2026031600000054,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043191,526-000001,北斗导航农机驾驶仪,自制,汇报生产,已投放,615.0000,300.0000,2026-04-06,2026-04-19,2026-04-06,2026-04-20,2026-04-07,2026-04-07,MRP-20260318-00000114,300.0000,,2026-04-02 17:10:05,朱杰倩,YCD2026031600000055,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043275,306-000102,YN412预组装包_国内版,自制,汇报生产,已投放,676.0000,800.0000,2026-03-28,2026-03-24,2026-03-28,2026-03-25,2026-03-29,2026-03-29,MRP-20260318-00000114,800.0000,,2026-03-27 11:15:37,朱杰倩,YCD2026031600000054,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043277,306-000102,YN412预组装包_国内版,自制,汇报生产,已投放,615.0000,800.0000,2026-04-06,2026-04-18,2026-04-06,2026-04-19,2026-04-07,2026-04-07,MRP-20260318-00000114,800.0000,,2026-04-02 17:15:16,朱杰倩,YCD2026031600000055,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043333,306-000052,YN412方向盘组件_国内版,自制,汇报生产,已投放,676.0000,700.0000,2026-03-28,2026-03-24,2026-03-28,2026-03-25,2026-03-29,2026-03-29,MRP-20260318-00000114,700.0000,,2026-03-27 11:14:55,朱杰倩,YCD2026031600000054,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043334,306-000052,YN412方向盘组件_国内版,自制,汇报生产,已投放,90.0000,80.0000,2026-04-14,2026-03-24,2026-04-14,2026-03-25,2026-04-15,2026-04-15,MRP-20260318-00000114,80.0000,,2026-04-13 17:01:57,朱杰倩,YCD2026031600000054,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043335,306-000052,YN412方向盘组件_国内版,自制,汇报生产,已投放,615.0000,300.0000,2026-04-06,2026-04-18,2026-04-06,2026-04-19,2026-04-07,2026-04-07,MRP-20260318-00000114,300.0000,,2026-04-02 17:13:02,朱杰倩,YCD2026031600000055,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043438,528-000036,YS221A接收机组件_国内,自制,汇报生产,已投放,561.0000,400.0000,2026-03-28,2026-03-24,2026-03-28,2026-03-25,2026-03-29,2026-03-29,MRP-20260318-00000114,400.0000,,2026-03-27 11:14:12,朱杰倩,YCD2026031600000054,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043439,528-000036,YS221A接收机组件_国内,自制,汇报生产,已投放,676.0000,300.0000,2026-04-06,2026-03-24,2026-04-06,2026-03-25,2026-04-07,2026-04-07,MRP-20260318-00000114,300.0000,,2026-04-02 17:12:12,朱杰倩,YCD2026031600000054,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043443,528-000036,YS221A接收机组件_国内,自制,汇报生产,已投放,311.0000,200.0000,2026-05-15,2026-05-18,2026-05-15,2026-05-19,2026-05-16,2026-05-16,MRP-20260318-00000114,200.0000,,2026-05-14 15:35:29,朱杰倩,YCD2026031600000056,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043461,791-000007,YN406B方向盘组件（拖拉机）,自制,汇报生产,已投放,225.0000,200.0000,2026-05-15,2026-04-18,2026-05-15,2026-04-19,2026-05-16,2026-05-16,MRP-20260318-00000114,200.0000,,2026-05-14 15:38:06,朱杰倩,YCD2026031600000055,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043537,883-000008,408蘑菇头底座组件,自制,汇报生产,已投放,790.0000,450.0000,2026-04-08,2026-03-24,2026-04-08,2026-03-25,2026-04-09,2026-04-09,MRP-20260318-00000114,450.0000,,2026-04-07 10:20:43,朱杰倩,YCD2026031600000054,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043588,306-000003,YN503显示终端整机_组件_国内版(412),自制,汇报生产,已投放,676.0000,700.0000,2026-03-28,2026-03-24,2026-03-28,2026-03-25,2026-03-29,2026-03-29,MRP-20260318-00000114,700.0000,,2026-03-27 11:10:15,朱杰倩,YCD2026031600000054,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043589,306-000003,YN503显示终端整机_组件_国内版(412),自制,汇报生产,已投放,90.0000,80.0000,2026-04-14,2026-03-24,2026-04-14,2026-03-25,2026-04-15,2026-04-15,MRP-20260318-00000114,80.0000,,2026-04-13 17:00:09,朱杰倩,YCD2026031600000054,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043590,306-000003,YN503显示终端整机_组件_国内版(412),自制,汇报生产,已投放,186.0000,300.0000,2026-04-06,2026-04-18,2026-04-06,2026-04-19,2026-04-07,2026-04-07,MRP-20260318-00000114,300.0000,,2026-04-02 17:11:08,朱杰倩,YCD2026031600000055,投放关闭,2026-03-18 09:59:13
JHJY-20260318-00043695,883-000052,YN501_显示器终端_(海外版)含盖,自制,汇报生产,已投放,50.0000,60.0000,2026-04-15,2026-03-24,2026-04-15,2026-03-25,2026-04-16,2026-04-16,MRP-20260318-00000114,60.0000,,2026-04-13 19:01:57,朱杰倩,YCD2026031600000054,投放关闭,2026-03-18 09:59:13
JHJY-20260324-00045424,U00-000161,北斗车载智能终端系统,自制,汇报生产,已投放,0.0000,200.0000,2026-03-24,,2026-03-24,,2026-03-25,2026-03-25,,200.0000,,2026-03-24 14:39:01,朱杰倩,,投放关闭,2026-03-24 14:38:12
JHJY-20260324-00045427,P61-000331,农业智能播种监控系统,自制,汇报生产,已投放,0.0000,20.0000,2026-03-24,,2026-03-24,,2026-03-25,2026-03-25,,20.0000,,2026-03-24 16:50:36,朱杰倩,,投放关闭,2026-03-24 16:48:27
JHJY-20260324-00045429,815-000002,UA500(上柴客供)整机,自制,汇报生产,已投放,2997.0000,460.0000,2026-04-28,2026-04-28,2026-04-28,2026-04-29,2026-04-29,2026-04-29,MRP-20260228-00000108,460.0000,,2026-03-24 18:22:56,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260324-00045431,U00-000080,北斗车载智能终端系统,自制,汇报生产,已投放,3000.0000,450.0000,2026-04-29,2026-04-29,2026-04-29,2026-04-30,2026-04-30,2026-04-30,MRP-20260228-00000108,450.0000,,2026-03-24 18:23:52,朱杰倩,YCD2026022800000048,投放关闭,2026-02-28 14:06:04
JHJY-20260325-00045440,U00-000170,北斗车载智能终端系统,自制,汇报生产,已投放,1396.0000,1000.0000,2026-03-25,2026-02-24,2026-03-25,2026-02-24,2026-03-26,2026-03-26,MRP-20260224-00000107,1000.0000,,2026-03-27 10:45:47,朱杰倩,YCD2026022400000047,投放关闭,2026-02-24 16:15:37
JHJY-20260331-00045864,606-000676,TB系列包装材料-洋马大包装纸箱,外购,生产项目采购申请单,已投放,80.0000,80.0000,2026-03-31,2026-03-31,2026-03-31,2026-04-03,2026-04-03,2026-04-03,MRP-20260331-00000119,80.0000,,2026-03-31 20:13:47,朱杰倩,YCD2026020500000045,投放关闭,2026-03-31 17:53:58
JHJY-20260331-00045866,849-000904,TB系列钣金配件-整机转接板-洋马农机,外购,生产项目采购申请单,已投放,80.0000,80.0000,2026-03-31,2026-03-31,2026-03-31,2026-04-03,2026-04-03,2026-04-03,MRP-20260331-00000119,80.0000,,2026-03-31 20:13:47,朱杰倩,YCD2026020500000045,投放关闭,2026-03-31 17:53:58
JHJY-20260331-00045867,849-000903,TB系列钣金件配件-左摄像头安装转接板-洋马农机,外购,生产项目采购申请单,已投放,443.0000,445.0000,2026-03-31,2026-03-31,2026-03-31,2026-04-03,2026-04-03,2026-04-03,MRP-20260331-00000119,445.0000,,2026-03-31 20:13:47,朱杰倩,YCD2026020500000045,投放关闭,2026-03-31 17:53:58
JHJY-20260331-00045868,849-000902,TB系列钣金件配件-右摄像头安装转接板-洋马农机,外购,生产项目采购申请单,已投放,80.0000,80.0000,2026-03-31,2026-03-31,2026-03-31,2026-04-03,2026-04-03,2026-04-03,MRP-20260331-00000119,80.0000,,2026-03-31 20:13:47,朱杰倩,YCD2026020500000045,投放关闭,2026-03-31 17:53:58
