id,seq_no,total_col,material_code,material_name,spec_model,aux_attr,warehouse,bin_location,stock_status,stock_type,inventory_uom,base_uom,inventory_qty,reserved_inventory_qty,available_inventory_qty,base_qty,reserved_base_qty,available_base_qty,batch_no,batch_master,manufacture_date,expiry_date,inventory_org,owner_type,owner,custodian_type,custodian,conv_ratio,purchase_qty_reserved,purchase_uom,conv_ratio_available,purchase_qty_available,purchase_qty,conv_ratio_reserved,inbound_date
0000015703,17177,,849-000283,M3*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州备件仓,A01-01-02,可用,普通,个,个,8671.000000,0.000000,8671.000000,8671.000000,0.000000,8671.000000,202510110001,202510110001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-10-11
0000007147,17178,,849-000283,M3*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,54.000000,0.000000,54.000000,54.000000,0.000000,54.000000,202506260001,202506260001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-06-26
0000036575,17179,,849-000283,M3*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,20200.000000,0.000000,20200.000000,20200.000000,0.000000,20200.000000,202604130001,202604130001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-13
0000024241,17180,,849-000283,M3*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州不良品仓,B26-01-01,可用,普通,个,个,10.000000,0.000000,10.000000,10.000000,0.000000,10.000000,202510110001,202510110001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-10-11
0000002214,17181,,849-000283,M3*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待处理仓,B26-01-02,可用,普通,个,个,5824.000000,0.000000,5824.000000,5824.000000,0.000000,5824.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000011280,17182,,849-000283,M3*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待处理仓,B26-01-02,可用,普通,个,个,343.000000,0.000000,343.000000,343.000000,0.000000,343.000000,202508000001,202508000001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-08-01
0000000269,17183,,849-000284,M3*24_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,6477.000000,0.000000,6477.000000,6477.000000,0.000000,6477.000000,202503310001,202503310001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000003382,17184,,849-000284,M3*24_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,3420.000000,0.000000,3420.000000,3420.000000,0.000000,3420.000000,202504110001,202504110001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-04-11
0000010210,17185,,849-000284,M3*24_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待处理仓,B26-01-02,可用,普通,个,个,57.000000,0.000000,57.000000,57.000000,0.000000,57.000000,202507210001,202507210001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-21
0000006061,17186,,849-000284,M3*24_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,80.000000,0.000000,80.000000,80.000000,0.000000,80.000000,202505230001,202505230001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-05-23
0000006059,17187,,849-000284,M3*24_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,3900.000000,0.000000,3900.000000,3900.000000,0.000000,3900.000000,202505230002,202505230002,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-05-23
0000006060,17188,,849-000284,M3*24_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,2200.000000,0.000000,2200.000000,2200.000000,0.000000,2200.000000,202505230003,202505230003,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-05-23
0000002206,17189,,849-000284,M3*24_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待处理仓,B26-01-02,可用,普通,个,个,422.000000,0.000000,422.000000,422.000000,0.000000,422.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000005674,17190,,849-000284,M3*24_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,建湖仓,,可用,普通,个,个,81.000000,0.000000,81.000000,81.000000,0.000000,81.000000,HD540Pro-002-2209-2.,HD540Pro-002-2209-2.,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000006224,17191,,849-000284,M3*24_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,建湖仓,,可用,普通,个,个,18.000000,0.000000,18.000000,18.000000,0.000000,18.000000,HD540Sup-004-2310-2.,HD540Sup-004-2310-2.,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000018533,17192,,849-000284,M3*24_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,哈尔滨生产物料仓,A010-01-01,可用,普通,个,个,124.000000,0.000000,124.000000,124.000000,0.000000,124.000000,202503310001,202503310001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000035766,17202,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,37900.000000,0.000000,37900.000000,37900.000000,0.000000,37900.000000,202604100001,202604100001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-10
0000010211,17203,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待处理仓,B26-01-02,可用,普通,个,个,76.000000,0.000000,76.000000,76.000000,0.000000,76.000000,202507210001,202507210001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-21
0000011213,17204,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待处理仓,B26-01-02,可用,普通,个,个,2156.000000,0.000000,2156.000000,2156.000000,0.000000,2156.000000,202508000001,202508000001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-08-01
0000005688,17205,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,建湖仓,,可用,普通,个,个,132.000000,0.000000,132.000000,132.000000,0.000000,132.000000,HD540Sup-004-2310-2.,HD540Sup-004-2310-2.,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000032719,17206,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,13939.000000,0.000000,13939.000000,13939.000000,0.000000,13939.000000,202603290001,202603290001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-03-29
0000037100,17207,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,35460.000000,0.000000,35460.000000,35460.000000,0.000000,35460.000000,202604150001,202604150001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-15
0000043303,17208,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,150.000000,0.000000,150.000000,150.000000,0.000000,150.000000,202605180001,202605180001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-05-18
0000036240,17209,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州备件仓,A01-01-02,可用,普通,个,个,1294.000000,0.000000,1294.000000,1294.000000,0.000000,1294.000000,202604130001,202604130001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-13
0000039090,17210,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待发物料仓,A010-01-01,可用,普通,个,个,60.000000,0.000000,60.000000,60.000000,0.000000,60.000000,202604130001,202604130001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-13
0000000727,17211,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,乌鲁木齐成品仓,A010-01-02,可用,普通,个,个,310.000000,0.000000,310.000000,310.000000,0.000000,310.000000,HD536-001-2109-3k,HD536-001-2109-3k,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000006034,17212,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,乌鲁木齐备件仓,A010-01-01,可用,普通,个,个,1660.000000,0.000000,1660.000000,1660.000000,0.000000,1660.000000,202504110003,202504110003,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-04-11
0000002183,17213,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待处理仓,B26-01-02,可用,普通,个,个,2958.000000,0.000000,2958.000000,2958.000000,0.000000,2958.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000036239,17280,,849-000296,M6*12*1_不锈钢平垫,304不锈钢，本色，中性盐雾72小时，符合GB/T 97.4-2002,,苏州备件仓,A01-01-02,可用,普通,个,个,720.000000,0.000000,720.000000,720.000000,0.000000,720.000000,202604130001,202604130001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-13
0000030117,17214,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,借用仓,,可用,普通,个,个,20.000000,0.000000,20.000000,20.000000,0.000000,20.000000,202512040001,202512040001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-12-04
0000018539,17215,,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,哈尔滨生产物料仓,A010-01-01,可用,普通,个,个,5.000000,0.000000,5.000000,5.000000,0.000000,5.000000,202508130001,202508130001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-08-13
0000040308,17216,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,170.000000,0.000000,170.000000,170.000000,0.000000,170.000000,202604280001,202604280001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-28
0000029112,17217,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,1692.000000,0.000000,1692.000000,1692.000000,0.000000,1692.000000,HD580-004-2410-1.5K,HD580-004-2410-1.5K,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000032057,17218,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,哈尔滨备件仓,A02-01-01,可用,普通,个,个,660.000000,0.000000,660.000000,660.000000,0.000000,660.000000,202504150002,202504150002,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-04-15
0000006012,17219,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,乌鲁木齐备件仓,A010-01-01,可用,普通,个,个,807.000000,0.000000,807.000000,807.000000,0.000000,807.000000,202504150001,202504150001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-04-15
0000006025,17220,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,乌鲁木齐备件仓,A010-01-01,可用,普通,个,个,943.000000,0.000000,943.000000,943.000000,0.000000,943.000000,202504150002,202504150002,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-04-15
0000002222,17221,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待处理仓,B26-01-02,可用,普通,个,个,20150.000000,0.000000,20150.000000,20150.000000,0.000000,20150.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000031416,17222,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待发物料仓,A010-01-01,可用,普通,个,个,53.000000,0.000000,53.000000,53.000000,0.000000,53.000000,202601180001,202601180001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-01-18
0000000726,17223,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,乌鲁木齐成品仓,A010-01-02,可用,普通,个,个,3630.000000,0.000000,3630.000000,3630.000000,0.000000,3630.000000,HD536-001-2109-3k,HD536-001-2109-3k,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000032725,17224,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,111800.000000,0.000000,111800.000000,111800.000000,0.000000,111800.000000,202603290001,202603290001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-03-29
0000009427,17225,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,借用仓,,可用,普通,个,个,10.000000,0.000000,10.000000,10.000000,0.000000,10.000000,202503310001,202503310001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000016572,17226,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州备件仓,A01-01-02,可用,普通,个,个,7916.000000,0.000000,7916.000000,7916.000000,0.000000,7916.000000,202510200001,202510200001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-10-20
0000019548,17227,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待发物料仓,A010-01-01,可用,普通,个,个,158.000000,0.000000,158.000000,158.000000,0.000000,158.000000,202510200001,202510200001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-10-20
0000024162,17228,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,13527.000000,0.000000,13527.000000,13527.000000,0.000000,13527.000000,202601180001,202601180001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-01-18
0000025797,17229,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,800.000000,0.000000,800.000000,800.000000,0.000000,800.000000,202601310001,202601310001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-01-31
0000033503,17230,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,20500.000000,0.000000,20500.000000,20500.000000,0.000000,20500.000000,202604010001,202604010001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-01
0000035768,17231,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,7600.000000,0.000000,7600.000000,7600.000000,0.000000,7600.000000,202604100001,202604100001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-10
0000036263,17232,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,1830.000000,0.000000,1830.000000,1830.000000,0.000000,1830.000000,202604130001,202604130001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-13
0000014809,17233,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州不良品仓,B26-01-01,可用,普通,个,个,1490.000000,0.000000,1490.000000,1490.000000,0.000000,1490.000000,202508080001,202508080001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-08-08
0000010213,17234,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待处理仓,B26-01-02,可用,普通,个,个,152.000000,0.000000,152.000000,152.000000,0.000000,152.000000,202507210001,202507210001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-21
0000010217,17235,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待处理仓,B26-01-02,可用,普通,个,个,304.000000,0.000000,304.000000,304.000000,0.000000,304.000000,202507210002,202507210002,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-21
0000010216,17236,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待处理仓,B26-01-02,可用,普通,个,个,1387.000000,0.000000,1387.000000,1387.000000,0.000000,1387.000000,202507210003,202507210003,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-21
0000011316,17237,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州待处理仓,B26-01-02,可用,普通,个,个,1274.000000,0.000000,1274.000000,1274.000000,0.000000,1274.000000,202508000001,202508000001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-08-01
0000015859,17238,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,借用仓,,可用,普通,个,个,6.000000,0.000000,6.000000,6.000000,0.000000,6.000000,202508080001,202508080001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-08-08
0000018543,17239,,849-000288,M4*22_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,哈尔滨生产物料仓,A010-01-01,可用,普通,个,个,36.000000,0.000000,36.000000,36.000000,0.000000,36.000000,202510200001,202510200001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-10-20
0000027261,17240,,849-000289,M4*26_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,672.000000,0.000000,672.000000,672.000000,0.000000,672.000000,20251213001,20251213001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-12-13
0000036233,17241,,849-000289,M4*26_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,"304不锈钢，本色，强度等级：A2-70,第3到第10个螺牙要整圈涂耐落漆，中性盐雾72小时，符合GB/T 70.1-2008",,苏州无人机原料仓,B01-01-01,可用,普通,个,个,8040.000000,0.000000,8040.000000,8040.000000,0.000000,8040.000000,202604130001,202604130001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-13
