id,billno,biztime,billtype_name,org_name,auditdate,entry_id,material_number,material_name,qty,unit_name,huid_xmh_name,srcbillid,srcbillnumber,srcbillentryid,joinqty,rowclosestatus_title,rowterminatestatus_title
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020401,725-000167,Sample Business Label 05087a91,21000.0000,piece,HD5180-001-2509-1K,0,,0,21000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020402,725-000170,Sample Business Label 05087a91,4000.0000,piece,HD5180-001-2509-1K,0,,0,4000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020403,725-000178,Sample Business Label 05087a91,70000.0000,piece,HD5180-001-2509-1K,0,,0,70000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020404,725-000231,Sample Business Label 05087a91,10000.0000,piece,HD5180-001-2509-1K,0,,0,10000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020405,725-000276,Sample Business Label 05087a91,2000.0000,piece,HD5180-001-2509-1K,0,,0,2000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020406,725-000309,Sample Business Label 05087a91,2000.0000,piece,HD5180-001-2509-1K,0,,0,2000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020407,725-000326,Sample Business Label ffd9a3bc,4500.0000,piece,HD5180-001-2509-1K,0,,0,4500.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020408,725-000328,Sample Business Label 05087a91,10000.0000,piece,HD5180-001-2509-1K,0,,0,10000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020409,725-000407,Sample Business Label ffd9a3bc,3500.0000,piece,HD5180-001-2509-1K,0,,0,3500.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020410,539-000001,Sample Business Label b85ec631,70000.0000,piece,HD5180-001-2509-1K,0,,0,70000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020411,539-000002,Sample Business Label b85ec631,120000.0000,piece,HD5180-001-2509-1K,0,,0,120000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020412,539-000003,Sample Business Label b85ec631,10000.0000,piece,HD5180-001-2509-1K,0,,0,10000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020413,539-000006,Sample Business Label b85ec631,60000.0000,piece,HD5180-001-2509-1K,0,,0,60000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020414,539-000013,Sample Business Label b85ec631,20000.0000,piece,HD5180-001-2509-1K,0,,0,20000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020415,539-000014,Sample Business Label b85ec631,30000.0000,piece,HD5180-001-2509-1K,0,,0,30000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020416,539-000021,Sample Business Label b85ec631,10000.0000,piece,HD5180-001-2509-1K,0,,0,10000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020417,539-000026,Sample Business Label b85ec631,20000.0000,piece,HD5180-001-2509-1K,0,,0,20000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020418,539-000032,Sample Business Label b85ec631,40000.0000,piece,HD5180-001-2509-1K,0,,0,40000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020419,539-000040,Sample Business Label b85ec631,30000.0000,piece,HD5180-001-2509-1K,0,,0,30000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020420,539-000045,Sample Business Label b85ec631,50000.0000,piece,HD5180-001-2509-1K,0,,0,50000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020421,539-000083,Sample Business Label b85ec631,10000.0000,piece,HD5180-001-2509-1K,0,,0,10000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020422,539-000100,Sample Business Label b85ec631,5000.0000,piece,HD5180-001-2509-1K,0,,0,5000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020423,539-000146,Sample Business Label b85ec631,10000.0000,piece,HD5180-001-2509-1K,0,,0,10000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020424,539-000371,Sample Business Label b85ec631,5000.0000,piece,HD5180-001-2509-1K,0,,0,5000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020425,539-000475,Sample Business Label b85ec631,10000.0000,piece,HD5180-001-2509-1K,0,,0,10000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020426,539-000485,Sample Business Label 362ab609,10000.0000,piece,HD5180-001-2509-1K,0,,0,10000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020427,527-000023,Sample Business Label 066ae8fd,4000.0000,piece,HD5180-001-2509-1K,0,,0,4000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020428,358-000077,MOSFET,6000.0000,piece,HD5180-001-2509-1K,0,,0,6000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020429,358-000088,PMOS,2500.0000,piece,HD5180-001-2509-1K,0,,0,2500.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020430,358-000105,Sample Business Label a1d3a332,3000.0000,piece,HD5180-001-2509-1K,0,,0,3000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020431,358-000112,Sample Business Label c7de58d3,3000.0000,piece,HD5180-001-2509-1K,0,,0,3000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020432,358-000146,Sample Business Label c7de58d3,10000.0000,piece,HD5180-001-2509-1K,0,,0,10000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020433,358-000147,Sample Business Label a1d3a332,5000.0000,piece,HD5180-001-2509-1K,0,,0,5000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020434,972-000606,MCU,1080.0000,piece,HD5180-001-2509-1K,0,,0,1080.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020435,972-000619,LDO,4000.0000,piece,HD5180-001-2509-1K,0,,0,4000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020436,972-000845,Sample Business Label d33f7dab,500.0000,piece,HD5180-001-2509-1K,0,,0,500.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020437,972-000846,Sample Business Label d33f7dab,150.0000,piece,HD5180-001-2509-1K,0,,0,150.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020438,690-000016,Sample Business Label 87df3301,4000.0000,piece,HD5180-001-2509-1K,0,,0,4000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020439,454-000068,Sample Business Label 13a7d943,6000.0000,piece,HD5180-001-2509-1K,0,,0,6000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020440,454-000153,Sample Business Label e55eeeed,6000.0000,piece,HD5180-001-2509-1K,0,,0,6000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020441,454-000200,Sample Business Label 2b176d5b,9000.0000,piece,HD5180-001-2509-1K,0,,0,9000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020442,454-000201,Sample Business Label 2b176d5b,5000.0000,piece,HD5180-001-2509-1K,0,,0,5000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020443,454-000202,Sample Business Label 2b176d5b,3000.0000,piece,HD5180-001-2509-1K,0,,0,3000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020444,454-000258,Sample Business Label 0c135faf,60000.0000,piece,HD5180-001-2509-1K,0,,0,60000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020445,454-000285,Sample Business Label e55eeeed,3000.0000,piece,HD5180-001-2509-1K,0,,0,3000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020446,454-000286,Sample Business Label 58ef7a6d,3000.0000,piece,HD5180-001-2509-1K,0,,0,3000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020447,454-000287,Sample Business Label 58ef7a6d,6000.0000,piece,HD5180-001-2509-1K,0,,0,6000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020448,454-000288,Sample Business Label cd58a380,50000.0000,piece,HD5180-001-2509-1K,0,,0,50000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020449,554-000075,Sample Business Label 042b653a,4000.0000,piece,HD5180-001-2509-1K,0,,0,4000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020450,895-000057,Sample Business Label b8715836,1000.0000,piece,HD5180-001-2509-1K,0,,0,1000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020451,895-000085,Sample Business Label 62e18f1f,800.0000,piece,HD5180-001-2509-1K,0,,0,800.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020452,356-000384,Sample Business Label 76cb18d6,2000.0000,piece,HD5180-001-2509-1K,0,,0,2000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020453,356-000385,Sample Business Label 3a7f1f5c,6000.0000,piece,HD5180-001-2509-1K,0,,0,6000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020454,356-000386,Sample Business Label 9f77319f,10800.0000,piece,HD5180-001-2509-1K,0,,0,10800.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020455,356-000387,Sample Business Label f03d710b,2000.0000,piece,HD5180-001-2509-1K,0,,0,2000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020456,356-000389,Sample Business Label add38c6b,2000.0000,piece,HD5180-001-2509-1K,0,,0,2000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020457,356-000429,Sample Business Label 76ce8bde,2500.0000,piece,HD5180-001-2509-1K,0,,0,2500.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020458,733-000024,Sample Business Label de3ed42c,10000.0000,piece,HD5180-001-2509-1K,0,,0,10000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020459,733-000096,Sample Business Label de3ed42c,20000.0000,piece,HD5180-001-2509-1K,0,,0,20000.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020460,733-000245,Sample Business Label a49aa04c,1500.0000,piece,HD5180-001-2509-1K,0,,0,1500.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020461,849-000215,Sample Business Label 9e9f1581,30100.0000,piece,HD5180-001-2509-1K,0,,0,30100.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020462,165-000758,Sample Business Label ba640a19,5200.0000,piece,HD5180-001-2509-1K,0,,0,5200.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020463,549-000205,Sample Business Label 978a0d27,1200.0000,piece,HD5180-001-2509-1K,0,,0,1200.0000,Closed,Normal
0000020465,CGSQ-251215-000013,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 14:34:16,0000020464,356-000425,Sample Business Label f52ba421,1200.0000,piece,HD5180-001-2509-1K,0,,0,1200.0000,Closed,Normal
0000020471,CGSQ-251215-000016,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 15:14:50,0000020470,733-000100,Sample Business Label 1ef5a5d1,500.0000,piece,TB200L-020-2512-10K,0,,0,500.0000,Closed,Normal
0000020480,CGSQ-251215-000027,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 17:35:20,0000020481,972-000011,Sample Business Label 28672e74,500.0000,piece,TB200-009-2406-1K,0,,0,500.0000,Closed,Normal
0000020492,CGSQ-251215-000036,2025-12-15 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-15 20:10:27,0000020493,549-000881,Sample Business Label 126c7334,1000.0000,piece,406B-003-2510-7.5K,0,,0,1000.0000,Closed,Normal
0000020499,CGSQ-251216-000001,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 09:19:40,0000020497,165-002181,Sample Business Label ba41ef24,100.0000,piece,HD580-006-02503-1K,0,,0,100.0000,Closed,Normal
0000020499,CGSQ-251216-000001,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 09:19:40,0000020498,165-002182,Sample Business Label f46f94e3,100.0000,piece,HD580-006-02503-1K,0,,0,100.0000,Closed,Normal
0000020509,CGSQ-251216-000002,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 09:55:40,0000020504,725-000142,Sample Business Label 05087a91,8000.0000,piece,HI203-011-2512-1K,0,,0,8000.0000,Closed,Normal
0000020509,CGSQ-251216-000002,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 09:55:40,0000020505,725-000354,Sample Business Label 05087a91,4000.0000,piece,HI203-011-2512-1K,0,,0,4000.0000,Closed,Normal
0000020509,CGSQ-251216-000002,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 09:55:40,0000020506,454-000219,Sample Business Label 2b176d5b,2500.0000,piece,HI203-011-2512-1K,0,,0,2500.0000,Closed,Normal
0000020509,CGSQ-251216-000002,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 09:55:40,0000020507,539-000255,Sample Business Label b85ec631,10000.0000,piece,HI203-011-2512-1K,0,,0,10000.0000,Closed,Normal
0000020509,CGSQ-251216-000002,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 09:55:40,0000020508,539-000022,Sample Business Label b85ec631,5000.0000,piece,HI203-011-2512-1K,0,,0,5000.0000,Closed,Normal
0000020510,CGSQ-251216-000005,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 10:34:53,0000020511,849-000749,Sample Business Label 416da35d,2300.0000,piece,HD5180-001-2509-1K,0,,0,2300.0000,Closed,Normal
0000020513,CGSQ-251216-000007,2025-12-16 00:00:00,Sample Business Label 2dabf6c7,Sample Business Label 986f8dd6,2025-12-16 11:12:52,0000020514,606-000853,Sample Business Label 7cca7cd3,1.0000,piece,Sample Business Label 72077749,0,,0,0.0000,Normal,Normal
0000020513,CGSQ-251216-000007,2025-12-16 00:00:00,Sample Business Label 2dabf6c7,Sample Business Label 986f8dd6,2025-12-16 11:12:52,0000020515,606-000929,Sample Business Label 7feefeee,1.0000,piece,Sample Business Label 72077749,0,,0,0.0000,Normal,Normal
0000020513,CGSQ-251216-000007,2025-12-16 00:00:00,Sample Business Label 2dabf6c7,Sample Business Label 986f8dd6,2025-12-16 11:12:52,0000020516,606-000990,Sample Business Label 72731245,2.0000,piece,Sample Business Label 72077749,0,,0,0.0000,Normal,Normal
0000020513,CGSQ-251216-000007,2025-12-16 00:00:00,Sample Business Label 2dabf6c7,Sample Business Label 986f8dd6,2025-12-16 11:12:52,0000020517,606-000989,Sample Business Label 7c356745,1.0000,piece,Sample Business Label 72077749,0,,0,0.0000,Normal,Normal
0000020519,CGSQ-251216-000010,2025-12-16 00:00:00,Sample Business Label 2dabf6c7,Sample Business Label 986f8dd6,2025-12-16 13:33:30,0000020518,356-000412,Sample Business Label 287bfb0d,50.0000,piece,Sample Business Label 1c7644f2,0,,0,0.0000,Normal,Sample Business Label b084203e
0000020529,CGSQ-251216-000018,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 15:23:39,0000020530,454-000009,Sample Business Label 2b176d5b,1000.0000,piece,TB200L-020-2512-10K,0,,0,1000.0000,Closed,Normal
0000020529,CGSQ-251216-000018,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 15:23:39,0000020531,454-000178,Sample Business Label e55eeeed,2000.0000,piece,TB200L-020-2512-10K,0,,0,2000.0000,Closed,Normal
0000020529,CGSQ-251216-000018,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 15:23:39,0000020532,454-000179,Sample Business Label 2b176d5b,2000.0000,piece,TB200L-020-2512-10K,0,,0,2000.0000,Closed,Normal
0000020529,CGSQ-251216-000018,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 15:23:39,0000020533,454-000181,Sample Business Label bf94698e,2000.0000,piece,TB200L-020-2512-10K,0,,0,2000.0000,Closed,Normal
0000020529,CGSQ-251216-000018,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 15:23:39,0000020534,690-000048,Sample Business Label 87df3301,2000.0000,piece,TB200L-020-2512-10K,0,,0,2000.0000,Closed,Normal
0000020536,CGSQ-251216-000020,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 15:51:22,0000020535,358-000172,NMOS,8000.0000,piece,HD5180-001-2509-1K,0,,0,8000.0000,Closed,Normal
0000020545,CGSQ-251216-000022,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 16:33:52,0000020544,165-002097,Sample Business Label e945bf2c,500.0000,piece,HD580-006-02503-1K,0,,0,500.0000,Closed,Normal
0000020559,CGSQ-251216-000024,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 18:07:30,0000020560,165-001428,Sample Business Label c51553cc,200.0000,piece,HD5150-002-2506-1K,0,,0,200.0000,Closed,Normal
0000020559,CGSQ-251216-000024,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 18:07:30,0000020561,165-001418,Sample Business Label 16337472,50.0000,piece,HD5150-002-2506-1K,0,,0,50.0000,Closed,Normal
0000020565,CGSQ-251216-000026,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 18:11:01,0000020562,733-000173,Sample Business Label de3ed42c,4000.0000,piece,UC400-012-2512-4.5K,0,,0,4000.0000,Closed,Normal
0000020565,CGSQ-251216-000026,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 18:11:01,0000020563,733-000088,Sample Business Label 43b7aeb5,1500.0000,piece,UC400-012-2512-4.5K,0,,0,1500.0000,Closed,Normal
0000020565,CGSQ-251216-000026,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 18:11:01,0000020564,356-000293,Sample Business Label 7867e7d0,1000.0000,piece,UC400-012-2512-4.5K,0,,0,1000.0000,Closed,Normal
0000020568,CGSQ-251216-000029,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 18:29:54,0000020566,364-000059,Sample Business Label 0ef46b3b,5000.0000,piece,UC400-012-2512-4.5K,0,,0,5000.0000,Closed,Normal
0000020568,CGSQ-251216-000029,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 18:29:54,0000020567,733-000044,Sample Business Label 43b7aeb5,3000.0000,piece,UC400-012-2512-4.5K,0,,0,3000.0000,Closed,Normal
0000020568,CGSQ-251216-000029,2025-12-16 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-16 18:29:54,0000020569,364-000044,PPTC,20000.0000,piece,UC400-012-2512-4.5K,0,,0,20000.0000,Closed,Normal
0000020593,CGSQ-251217-000017,2025-12-17 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-17 16:44:47,0000020589,363-000314,Sample Business Label 017e998e,500.0000,piece,406B-003-2510-7.5K,0,,0,500.0000,Closed,Normal
0000020593,CGSQ-251217-000017,2025-12-17 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-17 16:44:47,0000020590,795-000302,Sample Business Label 053827ce,2000.0000,piece,406B-003-2510-7.5K,0,,0,2000.0000,Closed,Normal
0000020593,CGSQ-251217-000017,2025-12-17 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-17 16:44:47,0000020591,165-000298,Sample Business Label 48c032b9,1000.0000,piece,406B-003-2510-7.5K,0,,0,1000.0000,Closed,Normal
0000020593,CGSQ-251217-000017,2025-12-17 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-17 16:44:47,0000020592,795-000457,Sample Business Label b1ba75a6,1000.0000,piece,406B-003-2510-7.5K,0,,0,1000.0000,Closed,Normal
0000020595,CGSQ-251217-000018,2025-12-17 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-12-17 17:04:22,0000020594,165-000351,Sample Business Label 27966cfb,500.0000,piece,406B-003-2510-7.5K,0,,0,500.0000,Closed,Normal
0000000308,BOSPR20250329B0001,2025-03-29 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-04-02 15:27:38,0000000327,165-002367,Sample Business Label bd9dba42,100.0000,piece,Sample Business Label cca3cc38,0,,0,100.0000,Closed,Normal
0000000308,BOSPR20250329B0001,2025-03-29 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-04-02 15:27:38,0000000328,165-002368,Sample Business Label 7e0e702d,100.0000,piece,Sample Business Label cca3cc38,0,,0,100.0000,Closed,Normal
0000000309,BOSPR20250328Z0003,2025-03-28 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-04-02 15:27:38,0000000329,849-000458,Sample Business Label 6621c6e4,2000.0000,piece,408-009-2502-5k,0,,0,2000.0000,Closed,Normal
0000000309,BOSPR20250328Z0003,2025-03-28 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-04-02 15:27:38,0000000330,165-002117,Sample Business Label 1ffd3660,50.0000,piece,408-009-2502-5k,0,,0,50.0000,Closed,Normal
