billno,materialplanid_number,materialplanid_name,materialattr_title,dropbilltype_name,dropstatus_title,adviseorderqty,bizorderqty,orderdate,advisestartdate,startdate,adviseenddate,enddate,availabledate,planoperatenum,bizdropqty,advisedroptime,droptime,creator_name,rootdemandbillno,closestatus_title,createtime
JHJY-20251218-00037683,849-000203,Sample Business Label a2d52938,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,864.0000,864.0000,2026-02-11,2026-02-11,2026-02-11,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,864.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00037684,849-000203,Sample Business Label a2d52938,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,23112.0000,23112.0000,2026-02-11,2026-02-11,2026-02-11,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,23112.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00037685,849-000203,Sample Business Label a2d52938,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,3456.0000,3456.0000,2026-02-11,2026-02-11,2026-02-11,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,3456.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038135,849-000717,Sample Business Label 8b69d1b1,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1232.0000,1232.0000,2026-02-20,2026-02-20,2026-02-20,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,1232.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038136,849-000717,Sample Business Label 8b69d1b1,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,228.0000,228.0000,2026-02-20,2026-02-20,2026-02-20,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,228.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038138,849-000717,Sample Business Label 8b69d1b1,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1344.0000,1344.0000,2026-02-21,2026-02-21,2026-02-21,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1344.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038139,849-000717,Sample Business Label 8b69d1b1,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1429.0000,1429.0000,2026-02-21,2026-02-21,2026-02-21,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1429.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038140,849-000717,Sample Business Label 8b69d1b1,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1344.0000,1344.0000,2026-02-21,2026-02-21,2026-02-21,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1344.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038137,849-000717,Sample Business Label 8b69d1b1,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,42.0000,42.0000,2026-02-20,2026-02-20,2026-02-20,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,42.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038284,849-000700,Sample Business Label e708220f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,3371.0000,3371.0000,2026-02-10,2026-02-10,2026-02-10,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,3371.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038285,849-000700,Sample Business Label e708220f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,24564.0000,24564.0000,2026-02-10,2026-02-10,2026-02-10,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,24564.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038287,849-000700,Sample Business Label e708220f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,2736.0000,2736.0000,2026-02-10,2026-02-10,2026-02-10,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,2736.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038286,849-000700,Sample Business Label e708220f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,504.0000,504.0000,2026-02-10,2026-02-10,2026-02-10,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,504.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038289,849-000700,Sample Business Label e708220f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,5376.0000,5376.0000,2026-02-10,2026-02-10,2026-02-10,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,5376.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038288,849-000700,Sample Business Label e708220f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1932.0000,1932.0000,2026-02-10,2026-02-10,2026-02-10,2026-02-25,2026-02-25,2026-02-25,MRP-20251218-00000100,1932.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20260331-00045861,883-000078,Sample Business Label aef50034,In-house,Sample Business Label 68d7a178,Sample Business Label 14d1364a,820.0000,2000.0000,2026-04-02,2026-03-24,2026-04-02,2026-03-25,2026-04-03,2026-04-03,MRP-20260318-00000114,2000.0000,,2026-03-31 17:30:54,Zhu Jieqian,,Sample Business Label ae093165,2026-03-18 09:59:13
JHJY-20251218-00038290,849-000700,Sample Business Label e708220f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,13440.0000,13440.0000,2026-02-11,2026-02-11,2026-02-11,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,13440.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038291,849-000700,Sample Business Label e708220f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,14290.0000,14290.0000,2026-02-11,2026-02-11,2026-02-11,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,14290.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038292,849-000700,Sample Business Label e708220f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1968.0000,1968.0000,2026-02-11,2026-02-11,2026-02-11,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,1968.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038293,849-000700,Sample Business Label e708220f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,52644.0000,52644.0000,2026-02-11,2026-02-11,2026-02-11,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,52644.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038294,849-000700,Sample Business Label e708220f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,7872.0000,7872.0000,2026-02-11,2026-02-11,2026-02-11,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,7872.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251218-00038295,849-000700,Sample Business Label e708220f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,16128.0000,16128.0000,2026-02-11,2026-02-11,2026-02-11,2026-02-26,2026-02-26,2026-02-26,MRP-20251218-00000100,16128.0000,,2025-12-19 21:21:17,Zhu Jieqian,YCD2025121600000034,Sample Business Label ae093165,2025-12-18 20:23:17
JHJY-20251229-00039101,363-000204,Sample Business Label d7960851,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,909.0000,909.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,909.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039109,838-000356,Sample Business Label bc25c9db,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,2643.0000,2643.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,2643.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039110,838-000356,Sample Business Label bc25c9db,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039111,838-000356,Sample Business Label bc25c9db,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,3000.0000,3000.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3000.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039115,363-000209,Sample Business Label c5812ca7,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,6078.0000,6078.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,6078.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039116,363-000209,Sample Business Label c5812ca7,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039117,363-000209,Sample Business Label c5812ca7,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,3000.0000,3000.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3000.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039118,363-000206,Sample Business Label 6e557c3e,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,1737.0000,1737.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,1737.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039119,363-000207,Sample Business Label c5ffd815,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,9711.0000,9711.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,9711.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039120,363-000207,Sample Business Label c5ffd815,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039121,363-000207,Sample Business Label c5ffd815,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,3000.0000,3000.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3000.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039128,165-000242,Sample Business Label 7cc8267f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,2310.0000,2310.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,2310.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039129,165-000242,Sample Business Label 7cc8267f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039130,165-000242,Sample Business Label 7cc8267f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,3000.0000,3000.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3000.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039131,606-000057,Sample Business Label 24faa8f6,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,390.0000,390.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,390.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039132,606-000057,Sample Business Label 24faa8f6,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,6572.0000,6572.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,6572.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039133,606-000057,Sample Business Label 24faa8f6,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039134,606-000057,Sample Business Label 24faa8f6,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,3000.0000,3000.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3000.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039138,994-000154,Sample Business Label 5f093ea5,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,153.0000,153.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,153.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039139,849-000075,Sample Business Label 643f7a44,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,5870.0000,5870.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,5870.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039149,895-000033,Sample Business Label 6b215fcc,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,153.0000,153.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,153.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039150,165-000648,Sample Business Label 542a958f,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,153.0000,153.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,153.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039153,849-000335,Sample Business Label b27ac22c,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,153.0000,153.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,153.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039164,165-000647,Sample Business Label c587b843,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,153.0000,153.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,153.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039171,165-000005,Sample Business Label 976a5c0e,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,5085.0000,5085.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,5085.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039172,165-000005,Sample Business Label 976a5c0e,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039174,165-002077,Sample Business Label d309ab63,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,443.0000,443.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,443.0000,,2025-12-29 14:40:32,Zhu Jieqian,HDKJ-20251113-023,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039175,165-002078,Sample Business Label b3c2e526,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,550.0000,550.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,550.0000,,2025-12-29 14:40:32,Zhu Jieqian,HDKJ-20251113-023,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039176,795-000809,Sample Business Label 6be5713a,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,6242.0000,6242.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,6242.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039177,795-000809,Sample Business Label 6be5713a,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039179,849-000191,Sample Business Label 1ba2ea17,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,5084.0000,5084.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,5084.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039180,849-000191,Sample Business Label 1ba2ea17,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039181,165-002079,Sample Business Label 36b83ecb,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,3632.0000,3632.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3632.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039182,165-002079,Sample Business Label 36b83ecb,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039183,165-002080,Sample Business Label c6aa1c03,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,3622.0000,3622.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,3622.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039184,165-002080,Sample Business Label c6aa1c03,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,903.0000,903.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,903.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039292,849-000003,Sample Business Label c6ee8f24,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,24275.0000,24275.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,24275.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20251229-00039293,849-000003,Sample Business Label c6ee8f24,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,2709.0000,2709.0000,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,2025-12-29,MRP-20251229-00000103,2709.0000,,2025-12-29 14:40:32,Zhu Jieqian,YCD2025122900000038,Sample Business Label ae093165,2025-12-29 14:35:13
JHJY-20260224-00040101,P69-000059,Sample Business Label 713c8bb9,In-house,Sample Business Label 68d7a178,Sample Business Label 14d1364a,793.0000,850.0000,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,MRP-20260224-00000106,850.0000,,2026-02-24 11:09:52,Zhu Jieqian,YCD2026020500000045,Sample Business Label ae093165,2026-02-24 10:55:08
JHJY-20260224-00040102,867-000010,Sample Business Label 713c8bb9,In-house,Sample Business Label 68d7a178,Sample Business Label 14d1364a,793.0000,850.0000,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,MRP-20260224-00000106,850.0000,,2026-02-24 11:01:25,Zhu Jieqian,YCD2026020500000045,Sample Business Label ae093165,2026-02-24 10:55:08
JHJY-20260224-00040117,543-000043,Sample Business Label 6a298e0f,In-house,Sample Business Label 68d7a178,Sample Business Label 14d1364a,126.0000,150.0000,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,MRP-20260224-00000107,150.0000,,2026-03-24 14:26:32,Zhu Jieqian,YCD2026022400000047,Sample Business Label ae093165,2026-02-24 16:15:37
JHJY-20260224-00040118,543-000043,Sample Business Label 6a298e0f,In-house,Sample Business Label 68d7a178,Sample Business Label 14d1364a,1396.0000,2000.0000,2026-03-31,2026-02-24,2026-03-31,2026-02-24,2026-04-01,2026-04-01,MRP-20260224-00000107,2000.0000,,2026-03-27 10:36:55,Zhu Jieqian,YCD2026022400000047,Sample Business Label ae093165,2026-02-24 16:15:37
JHJY-20260224-00040120,543-000043,Sample Business Label 6a298e0f,In-house,Sample Business Label 68d7a178,Sample Business Label 14d1364a,450.0000,584.0000,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,MRP-20260224-00000107,584.0000,,2026-03-02 13:40:22,Zhu Jieqian,YCD2026022400000047,Sample Business Label ae093165,2026-02-24 16:15:37
JHJY-20260228-00040149,849-000655,Sample Business Label af1ab33d,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,949.0000,3000.0000,2026-04-12,2026-04-12,2026-04-12,2026-04-29,2026-04-29,2026-04-29,MRP-20260228-00000108,3000.0000,,2026-02-28 14:54:24,Zhu Jieqian,YCD2026022800000048,Sample Business Label ae093165,2026-02-28 14:06:04
JHJY-20260228-00040150,606-000216,Sample Business Label b866cf53,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,12.0000,60.0000,2026-04-16,2026-04-16,2026-04-16,2026-04-29,2026-04-29,2026-04-29,MRP-20260228-00000108,60.0000,,2026-02-28 14:54:24,Zhu Jieqian,YCD2026022800000048,Sample Business Label ae093165,2026-02-28 14:06:04
JHJY-20260228-00040151,606-000217,Sample Business Label 32171ee1,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,76.0000,240.0000,2026-04-16,2026-04-16,2026-04-16,2026-04-29,2026-04-29,2026-04-29,MRP-20260228-00000108,240.0000,,2026-02-28 14:54:24,Zhu Jieqian,YCD2026022800000048,Sample Business Label ae093165,2026-02-28 14:06:04
JHJY-20260228-00040152,606-000218,Sample Business Label 0c930970,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,96.0000,300.0000,2026-04-16,2026-04-16,2026-04-16,2026-04-29,2026-04-29,2026-04-29,MRP-20260228-00000108,300.0000,,2026-02-28 14:54:24,Zhu Jieqian,YCD2026022800000048,Sample Business Label ae093165,2026-02-28 14:06:04
JHJY-20260228-00040155,838-000257,Sample Business Label 9c17350b,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,932.0000,2950.0000,2026-04-05,2026-04-05,2026-04-05,2026-04-28,2026-04-28,2026-04-28,MRP-20260228-00000108,2950.0000,,2026-02-28 14:54:24,Zhu Jieqian,YCD2026022800000048,Sample Business Label ae093165,2026-02-28 14:06:04
JHJY-20260228-00040156,838-000256,Sample Business Label 717d9264,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,929.0000,2950.0000,2026-04-05,2026-04-05,2026-04-05,2026-04-28,2026-04-28,2026-04-28,MRP-20260228-00000108,2950.0000,,2026-02-28 14:54:24,Zhu Jieqian,YCD2026022800000048,Sample Business Label ae093165,2026-02-28 14:06:04
JHJY-20260228-00040157,165-001285,Sample Business Label 23ae08c4,Purchased,Production Project Purchase Request,Sample Business Label 14d1364a,958.0000,3000.0000,2026-03-28,2026-03-28,2026-03-28,2026-04-28,2026-04-28,2026-04-28,MRP-20260228-00000108,3000.0000,,2026-02-28 14:54:24,Zhu Jieqian,YCD2026022800000048,Sample Business Label ae093165,2026-02-28 14:06:04
