id,billno,billstatus,auditdate,billdate,entry_id,material_number,material_name,huid_scxmh_number,qty,planbegintime,planendtime,xkquainwaqty,sourcebilltype,sourcebillnumber,srcbillentity,pickstatus_title,taskstatus_title
0000032381,HDKJ-20260326-018,Approved,2026-03-26 17:53:18,2026-03-26,0000032380,590-000064,Full-cycle Agricultural Operation Detection System,,20.0000,2026-03-26 17:52:19,2026-03-27 23:59:59,20.0000,,,,Fully Issued,Completed
0000032453,HDKJ-20260327-001,Approved,2026-03-27 10:27:13,2026-03-27,0000032452,590-000073,Full-cycle Agricultural Operation Detection System,,70.0000,2026-03-27 10:25:47,2026-03-28 23:59:59,70.0000,,,,Fully Issued,Completed
0000032456,KSHA-20260327-002,Approved,2026-03-27 16:36:31,2026-03-27,0000032457,U00-000170,Beidou Vehicle Telematics Terminal System,,1000.0000,2026-03-25 00:00:00,2026-03-26 00:00:00,1000.0000,mrp_planorder,JHJY-20260325-00045440,,Fully Issued,Completed
0000032463,HDKJ-20260327-002,Approved,2026-03-27 11:56:52,2026-03-27,0000032464,526-000001,Beidou Agricultural Navigation Controller,,700.0000,2026-03-28 00:00:00,2026-03-29 00:00:00,700.0000,mrp_planorder,JHJY-20260318-00043190,,Fully Issued,Completed
0000032516,HDKJ-20260327-007,Approved,2026-03-27 11:59:59,2026-03-27,0000032515,590-000073,Full-cycle Agricultural Operation Detection System,,200.0000,2026-03-27 11:58:58,2026-03-28 23:59:59,200.0000,,,,Fully Issued,Completed
0000032557,HDKJ-20260327-009,Approved,2026-03-27 15:02:23,2026-03-27,0000032556,590-000064,Full-cycle Agricultural Operation Detection System,,5.0000,2026-03-27 15:00:05,2026-03-28 23:59:59,5.0000,,,,Fully Issued,Completed
0000032646,HDKJ-20260328-001,Approved,2026-03-28 10:49:54,2026-03-28,0000032645,590-000073,Full-cycle Agricultural Operation Detection System,,600.0000,2026-03-28 10:48:58,2026-03-29 23:59:59,600.0000,,,,Fully Issued,Completed
0000032673,HDKJ-20260328-013,Approved,2026-03-28 14:41:03,2026-03-28,0000032672,590-000075,Full-cycle Agricultural Operation Detection System,,3.0000,2026-03-28 14:37:36,2026-03-29 23:59:59,3.0000,,,,Fully Issued,Completed
0000032674,HDKJ-20260328-014,Approved,2026-03-28 14:43:42,2026-03-28,0000032677,590-000073,Full-cycle Agricultural Operation Detection System,,57.0000,2026-03-28 14:42:56,2026-03-29 23:59:59,57.0000,,,,Fully Issued,Completed
0000032683,HDKJ-20260328-021,Approved,2026-03-28 18:16:05,2026-03-28,0000032682,590-000064,Full-cycle Agricultural Operation Detection System,,1.0000,2026-03-28 18:10:00,2026-03-29 23:59:59,1.0000,,,,Fully Issued,Completed
0000032887,HDKJ-20260330-006,Approved,2026-03-30 10:03:02,2026-03-30,0000032886,590-000073,Full-cycle Agricultural Operation Detection System,,300.0000,2026-03-30 10:02:14,2026-03-31 23:59:59,300.0000,,,,Fully Issued,Completed
0000032919,HDKJ-20260330-008,Approved,2026-03-30 12:21:58,2026-03-30,0000032918,590-000064,Full-cycle Agricultural Operation Detection System,,30.0000,2026-03-30 12:20:09,2026-03-31 23:59:59,30.0000,,,,Fully Issued,Completed
0000032954,HDKJ-20260330-010,Approved,2026-03-30 15:19:06,2026-03-30,0000032953,590-000073,Full-cycle Agricultural Operation Detection System,,700.0000,2026-03-30 15:17:57,2026-03-31 23:59:59,700.0000,,,,Fully Issued,Completed
0000032979,HDKJ-20260330-018,Approved,2026-03-30 18:14:35,2026-03-30,0000032977,590-000064,Full-cycle Agricultural Operation Detection System,,2.0000,2026-03-30 18:10:46,2026-03-31 23:59:59,2.0000,,,,Fully Issued,Completed
0000032989,HDKJ-20260330-020,Approved,2026-03-30 18:21:12,2026-03-30,0000032988,590-000064,Full-cycle Agricultural Operation Detection System,,5.0000,2026-03-30 18:18:01,2026-03-31 23:59:59,5.0000,,,,Fully Issued,Completed
0000032990,HDKJ-20260330-021,Approved,2026-03-30 18:43:34,2026-03-30,0000032993,590-000073,Full-cycle Agricultural Operation Detection System,,40.0000,2026-03-30 18:28:21,2026-03-31 23:59:59,40.0000,,,,Fully Issued,Completed
0000032992,HDKJ-20260330-022,Approved,2026-03-30 18:24:24,2026-03-30,0000032991,590-000075,Full-cycle Agricultural Operation Detection System,,30.0000,2026-03-30 18:18:01,2026-03-31 23:59:59,30.0000,,,,Fully Issued,Completed
0000033087,HDKJ-20260331-022,Approved,2026-03-31 18:39:57,2026-03-31,0000033088,590-000073,Full-cycle Agricultural Operation Detection System,,50.0000,2026-03-31 18:34:24,2026-04-01 23:59:59,50.0000,,,,Fully Issued,Completed
0000033201,HDKJ-20260401-013,Approved,2026-04-01 10:18:19,2026-04-01,0000033200,590-000075,Full-cycle Agricultural Operation Detection System,,20.0000,2026-04-01 10:17:02,2026-04-02 23:59:59,20.0000,,,,Fully Issued,Completed
0000033203,HDKJ-20260401-014,Approved,2026-04-01 10:19:13,2026-04-01,0000033202,590-000073,Full-cycle Agricultural Operation Detection System,,20.0000,2026-04-01 10:17:02,2026-04-02 23:59:59,20.0000,,,,Fully Issued,Completed
0000033473,HDKJ-20260401-018,Approved,2026-04-01 15:23:30,2026-04-01,0000033472,590-000074,Full-cycle Agricultural Operation Detection System,,1000.0000,2026-04-01 15:22:16,2026-04-02 23:59:59,1000.0000,,,,Fully Issued,Completed
0000033489,HDKJ-20260401-017,Approved,2026-04-01 16:24:11,2026-04-01,0000033488,590-000075,Full-cycle Agricultural Operation Detection System,,24.0000,2026-04-01 16:22:40,2026-04-02 23:59:59,24.0000,,,,Fully Issued,Completed
0000033491,HDKJ-20260401-023,Approved,2026-04-01 17:03:12,2026-04-01,0000033490,590-000075,Full-cycle Agricultural Operation Detection System,,118.0000,2026-04-01 16:55:14,2026-04-02 23:59:59,118.0000,,,,Fully Issued,Completed
0000033493,HDKJ-20260401-024,Approved,2026-04-01 17:04:24,2026-04-01,0000033492,590-000073,Full-cycle Agricultural Operation Detection System,,124.0000,2026-04-01 17:03:16,2026-04-02 23:59:59,124.0000,,,,Fully Issued,Completed
0000033623,KSHA-20260401-002,Approved,2026-04-02 18:20:17,2026-04-01,0000033624,P61-000331,Sample Business Label 8a608f8b,,30.0000,2026-04-01 00:00:00,2026-04-02 00:00:00,30.0000,mrp_planorder,JHJY-20260401-00045881,,Fully Issued,Completed
0000033865,HDKJ-20260402-004,Approved,2026-04-02 15:05:09,2026-04-02,0000033979,590-000074,Full-cycle Agricultural Operation Detection System,,50.0000,2026-04-02 15:04:29,2026-04-03 23:59:59,50.0000,,,,Fully Issued,Completed
0000033962,HDKJ-20260402-007,Approved,2026-04-02 14:19:03,2026-04-02,0000033961,590-000074,Full-cycle Agricultural Operation Detection System,,12.0000,2026-04-02 14:17:33,2026-04-03 23:59:59,12.0000,,,,Fully Issued,Completed
0000033973,HDKJ-20260402-008,Approved,2026-04-02 14:40:11,2026-04-02,0000033972,590-000075,Full-cycle Agricultural Operation Detection System,,50.0000,2026-04-02 14:37:47,2026-04-03 23:59:59,50.0000,,,,Fully Issued,Completed
0000033980,HDKJ-20260402-013,Approved,2026-04-02 15:06:38,2026-04-02,0000033978,590-000075,Full-cycle Agricultural Operation Detection System,,30.0000,2026-04-02 15:02:25,2026-04-03 23:59:59,30.0000,,,,Fully Issued,Completed
0000034014,HDKJ-20260402-014,Approved,2026-04-02 16:32:51,2026-04-02,0000034013,590-000075,Full-cycle Agricultural Operation Detection System,,4.0000,2026-04-02 16:31:50,2026-04-03 23:59:59,4.0000,,,,Fully Issued,Completed
0000034015,KSHA-20260402-003,Approved,2026-04-02 18:22:59,2026-04-02,0000034017,U00-000161,Beidou Vehicle Telematics Terminal System,,1000.0000,2026-04-02 00:00:00,2026-04-02 00:00:00,1000.0000,mrp_planorder,JHJY-20260402-00045931,,Fully Issued,Completed
0000034016,KSHA-20260402-005,Approved,2026-04-02 18:23:18,2026-04-02,0000034018,U00-000155,Beidou Vehicle Telematics Terminal System,,100.0000,2026-04-02 00:00:00,2026-04-02 00:00:00,100.0000,mrp_planorder,JHJY-20260402-00045954,,Fully Issued,Completed
0000034035,HDKJ-20260402-015,Approved,2026-04-02 18:43:08,2026-04-02,0000034036,526-000001,Beidou Agricultural Navigation Controller,,300.0000,2026-04-06 00:00:00,2026-04-07 00:00:00,300.0000,mrp_planorder,JHJY-20260318-00043191,,Fully Issued,Completed
0000034252,HDKJ-20260403-006,Approved,2026-04-03 14:20:31,2026-04-03,0000034251,590-000073,Full-cycle Agricultural Operation Detection System,,60.0000,2026-04-03 14:16:20,2026-04-04 23:59:59,60.0000,,,,Fully Issued,Completed
0000034262,HDKJ-20260403-008,Approved,2026-04-03 14:37:03,2026-04-03,0000034261,590-000064,Full-cycle Agricultural Operation Detection System,,10.0000,2026-04-03 14:34:39,2026-04-04 23:59:59,10.0000,,,,Fully Issued,Completed
0000034346,HDKJ-20260403-021,Approved,2026-04-03 18:15:17,2026-04-03,0000034345,590-000073,Full-cycle Agricultural Operation Detection System,,1500.0000,2026-04-03 18:13:08,2026-04-04 23:59:59,1500.0000,,,,Fully Issued,Completed
0000034698,HDKJ-20260404-003,Approved,2026-04-04 10:51:02,2026-04-04,0000034697,590-000072,Full-cycle Agricultural Operation Detection System,,5.0000,2026-04-04 10:49:51,2026-04-05 23:59:59,5.0000,,,,Fully Issued,Completed
0000035102,HDKJ-20260407-007,Approved,2026-04-07 10:20:38,2026-04-07,0000035101,590-000074,Full-cycle Agricultural Operation Detection System,,500.0000,2026-04-07 10:19:47,2026-04-08 23:59:59,500.0000,,,,Fully Issued,Completed
0000035104,HDKJ-20260407-009,Approved,2026-04-07 10:26:12,2026-04-07,0000035103,590-000074,Full-cycle Agricultural Operation Detection System,,288.0000,2026-04-07 10:20:40,2026-04-08 23:59:59,288.0000,,,,Fully Issued,Completed
0000035106,HDKJ-20260407-010,Approved,2026-04-08 12:27:20,2026-04-07,0000035105,590-000075,Full-cycle Agricultural Operation Detection System,,290.0000,2026-04-07 10:21:33,2026-04-08 23:59:59,290.0000,,,,Fully Issued,Completed
0000035108,HDKJ-20260407-011,Approved,2026-04-07 10:26:15,2026-04-07,0000035107,590-000064,Full-cycle Agricultural Operation Detection System,,4.0000,2026-04-07 10:24:34,2026-04-08 23:59:59,4.0000,,,,Fully Issued,Completed
0000035110,HDKJ-20260407-012,Approved,2026-04-07 10:28:13,2026-04-07,0000035109,590-000073,Full-cycle Agricultural Operation Detection System,,56.0000,2026-04-07 10:24:34,2026-04-08 23:59:59,56.0000,,,,Fully Issued,Completed
0000035112,HDKJ-20260407-013,Approved,2026-04-07 10:31:39,2026-04-07,0000035111,590-000075,Full-cycle Agricultural Operation Detection System,,20.0000,2026-04-07 10:24:34,2026-04-08 23:59:59,20.0000,,,,Fully Issued,Completed
0000035114,HDKJ-20260407-014,Approved,2026-04-07 10:38:56,2026-04-07,0000035113,590-000073,Full-cycle Agricultural Operation Detection System,,142.0000,2026-04-07 10:36:51,2026-04-08 23:59:59,142.0000,,,,Fully Issued,Completed
0000035143,HDKJ-20260407-017,Approved,2026-04-07 12:11:51,2026-04-07,0000035142,590-000074,Full-cycle Agricultural Operation Detection System,,600.0000,2026-04-07 12:09:25,2026-04-08 23:59:59,600.0000,,,,Fully Issued,Completed
0000035184,HDKJ-20260407-019,Approved,2026-04-07 13:56:17,2026-04-07,0000035183,590-000074,Full-cycle Agricultural Operation Detection System,,30.0000,2026-04-07 13:55:17,2026-04-08 23:59:59,30.0000,,,,Fully Issued,Completed
0000035186,HDKJ-20260407-020,Approved,2026-04-07 13:57:15,2026-04-07,0000035185,590-000073,Full-cycle Agricultural Operation Detection System,,100.0000,2026-04-07 13:55:17,2026-04-08 23:59:59,100.0000,,,,Fully Issued,Completed
0000035270,HDKJ-20260407-034,Approved,2026-04-07 20:25:46,2026-04-07,0000035269,590-000074,Full-cycle Agricultural Operation Detection System,,50.0000,2026-04-07 20:24:52,2026-04-08 23:59:59,50.0000,,,,Fully Issued,Completed
0000035272,HDKJ-20260407-036,Approved,2026-04-07 20:28:09,2026-04-07,0000035271,590-000073,Full-cycle Agricultural Operation Detection System,,18.0000,2026-04-07 20:26:53,2026-04-08 23:59:59,18.0000,,,,Fully Issued,Completed
0000035274,HDKJ-20260407-037,Approved,2026-04-07 20:28:58,2026-04-07,0000035273,590-000075,Full-cycle Agricultural Operation Detection System,,12.0000,2026-04-07 20:28:11,2026-04-08 23:59:59,12.0000,,,,Fully Issued,Completed
0000035379,HDKJ-20260408-011,Approved,2026-04-08 13:34:33,2026-04-08,0000035355,590-000073,Full-cycle Agricultural Operation Detection System,,110.0000,2026-04-08 13:33:27,2026-04-09 23:59:59,110.0000,,,,Fully Issued,Completed
0000035420,HDKJ-20260408-016,Approved,2026-04-08 16:01:40,2026-04-08,0000035419,590-000064,Full-cycle Agricultural Operation Detection System,,30.0000,2026-04-08 16:00:26,2026-04-09 23:59:59,30.0000,,,,Fully Issued,Completed
0000035422,HDKJ-20260408-017,Approved,2026-04-08 16:03:02,2026-04-08,0000035421,590-000073,Full-cycle Agricultural Operation Detection System,,5.0000,2026-04-08 16:01:42,2026-04-09 23:59:59,5.0000,,,,Fully Issued,Completed
0000035438,KSHA-20260408-002,Approved,2026-04-08 18:20:47,2026-04-08,0000035439,P61-000331,Sample Business Label 8a608f8b,,30.0000,2026-04-08 00:00:00,2026-04-09 00:00:00,30.0000,mrp_planorder,JHJY-20260408-00046541,,Fully Issued,Completed
0000035447,HDKJ-20260408-020,Approved,2026-04-08 18:26:22,2026-04-08,0000035446,590-000073,Full-cycle Agricultural Operation Detection System,,44.0000,2026-04-08 18:25:22,2026-04-09 23:59:59,44.0000,,,,Fully Issued,Completed
0000035449,HDKJ-20260408-022,Approved,2026-04-08 18:28:31,2026-04-08,0000035448,590-000073,Full-cycle Agricultural Operation Detection System,,15.0000,2026-04-08 18:26:26,2026-04-09 23:59:59,15.0000,,,,Fully Issued,Completed
0000035592,HDKJ-20260409-024,Approved,2026-04-09 12:14:40,2026-04-09,0000035591,590-000064,Full-cycle Agricultural Operation Detection System,,2.0000,2026-04-09 12:12:13,2026-04-10 23:59:59,2.0000,,,,Fully Issued,Completed
0000035614,HDKJ-20260409-025,Approved,2026-04-09 15:24:42,2026-04-09,0000035613,590-000075,Full-cycle Agricultural Operation Detection System,,94.0000,2026-04-09 15:17:55,2026-04-10 23:59:59,94.0000,,,,Fully Issued,Completed
0000035616,HDKJ-20260409-026,Approved,2026-04-09 15:25:29,2026-04-09,0000035615,590-000075,Full-cycle Agricultural Operation Detection System,,800.0000,2026-04-09 15:17:55,2026-04-10 23:59:59,800.0000,,,,Fully Issued,Completed
0000035619,HDKJ-20260409-027,Approved,2026-04-09 15:35:45,2026-04-09,0000035617,590-000074,Full-cycle Agricultural Operation Detection System,,394.0000,2026-04-09 15:25:32,2026-04-10 23:59:59,394.0000,,,,Fully Issued,Completed
0000035621,HDKJ-20260409-031,Approved,2026-04-09 15:44:04,2026-04-09,0000035620,590-000075,Full-cycle Agricultural Operation Detection System,,70.0000,2026-04-09 15:17:55,2026-04-10 23:59:59,70.0000,,,,Fully Issued,Completed
0000035626,HDKJ-20260409-032,Approved,2026-04-09 16:45:32,2026-04-09,0000035625,590-000064,Full-cycle Agricultural Operation Detection System,,2.0000,2026-04-09 16:43:48,2026-04-10 23:59:59,2.0000,,,,Fully Issued,Completed
0000035653,HDKJ-20260409-044,Approved,2026-04-09 18:44:00,2026-04-09,0000035652,590-000074,Full-cycle Agricultural Operation Detection System,,500.0000,2026-04-09 18:42:46,2026-04-10 23:59:59,500.0000,,,,Fully Issued,Completed
0000035748,HDKJ-20260410-001,Approved,2026-04-10 10:37:22,2026-04-10,0000035749,590-000074,Full-cycle Agricultural Operation Detection System,,300.0000,2026-04-10 10:35:55,2026-04-11 23:59:59,300.0000,,,,Fully Issued,Completed
0000035968,KSHA-20260411-002,Approved,2026-04-11 14:58:06,2026-04-11,0000035969,U00-000080,Beidou Vehicle Telematics Terminal System,,520.0000,2026-04-02 00:00:00,2026-04-02 00:00:00,520.0000,mrp_planorder,JHJY-20260402-00045885,,Fully Issued,Completed
0000036004,KSHA-20260411-003,Approved,2026-04-11 15:57:52,2026-04-11,0000036005,P69-000060,Sample Business Label 713c8bb9,,400.0000,2026-04-30 00:00:00,2026-05-01 00:00:00,400.0000,mrp_planorder,JHJY-20260402-00046206,,Fully Issued,Completed
0000036008,HDKJ-20260411-004,Approved,2026-04-11 15:54:16,2026-04-11,0000036007,590-000064,Full-cycle Agricultural Operation Detection System,,26.0000,2026-04-11 15:51:21,2026-04-12 23:59:59,26.0000,,,,Fully Issued,Completed
0000036101,HDKJ-20260411-012,Approved,2026-04-11 21:51:20,2026-04-11,0000036100,590-000073,Full-cycle Agricultural Operation Detection System,,949.0000,2026-04-11 21:50:28,2026-04-12 23:59:59,949.0000,,,,Fully Issued,Completed
0000036294,HDKJ-20260413-003,Approved,2026-04-13 12:13:28,2026-04-13,0000036295,367-000131,Sample Business Label 766526c9,,100.0000,2026-04-13 12:12:59,2026-04-14 23:59:59,0.0000,,,,Partially Issued,Started
0000036689,HDKJ-20260414-001,Approved,2026-04-14 10:17:01,2026-04-14,0000036688,590-000073,Full-cycle Agricultural Operation Detection System,,1000.0000,2026-04-14 10:15:56,2026-04-15 23:59:59,1000.0000,,,,Fully Issued,Completed
0000037125,KSHA-20260415-002,Approved,2026-04-15 12:21:25,2026-04-15,0000037126,P69-000060,Sample Business Label 713c8bb9,,182.0000,2026-04-15 00:00:00,2026-04-16 00:00:00,182.0000,mrp_planorder,JHJY-20260415-00046601,,Fully Issued,Completed
0000037128,HDKJ-20260415-007,Approved,2026-04-15 11:59:48,2026-04-15,0000037127,590-000064,Full-cycle Agricultural Operation Detection System,,20.0000,2026-04-15 11:58:42,2026-04-16 23:59:59,20.0000,,,,Fully Issued,Completed
0000037408,HDKJ-20260416-001,Approved,2026-04-16 09:55:27,2026-04-16,0000037407,590-000073,Full-cycle Agricultural Operation Detection System,,700.0000,2026-04-16 09:54:24,2026-04-17 23:59:59,700.0000,,,,Fully Issued,Completed
0000037410,HDKJ-20260416-002,Approved,2026-04-16 09:56:39,2026-04-16,0000037409,590-000074,Full-cycle Agricultural Operation Detection System,,700.0000,2026-04-16 09:54:24,2026-04-17 23:59:59,700.0000,,,,Fully Issued,Completed
0000037414,HDKJ-20260416-003,Approved,2026-04-16 09:57:32,2026-04-16,0000037411,590-000075,Full-cycle Agricultural Operation Detection System,,1200.0000,2026-04-16 09:54:24,2026-04-17 23:59:59,1200.0000,,,,Fully Issued,Completed
0000037707,HDKJ-20260417-011,Approved,2026-04-17 14:11:35,2026-04-17,0000037706,590-000064,Full-cycle Agricultural Operation Detection System,,13.0000,2026-04-17 14:07:25,2026-04-18 23:59:59,13.0000,,,,Fully Issued,Completed
0000038167,HDKJ-20260417-020,Approved,2026-04-17 19:54:28,2026-04-17,0000038166,382-000005,Beidou Agricultural Navigation Controller,,400.0000,2026-04-17 19:53:56,2026-04-18 23:59:59,400.0000,,,,Fully Issued,Completed
0000038220,HDKJ-20260418-001,Approved,2026-04-18 12:59:49,2026-04-18,0000038214,590-000064,Full-cycle Agricultural Operation Detection System,,30.0000,2026-04-18 12:57:46,2026-04-19 23:59:59,30.0000,,,,Fully Issued,Completed
0000038460,HDKJ-20260420-010,Approved,2026-04-20 10:33:33,2026-04-20,0000038459,590-000073,Full-cycle Agricultural Operation Detection System,,10.0000,2026-04-20 10:32:35,2026-04-21 23:59:59,10.0000,,,,Fully Issued,Completed
0000038559,HDKJ-20260420-013,Approved,2026-04-20 14:38:03,2026-04-20,0000038558,590-000100,Agricultural Machinery Detection System,,299.0000,2026-04-20 14:36:59,2026-04-21 23:59:59,299.0000,,,,Fully Issued,Completed
0000038728,KSHA-20260421-001,Approved,2026-04-21 10:41:40,2026-04-21,0000038727,P61-000331,Sample Business Label 8a608f8b,,1.0000,2026-04-21 10:39:37,2026-04-22 23:59:59,1.0000,,,,Fully Issued,Completed
0000038908,HDKJ-20260422-001,Approved,2026-04-22 08:49:07,2026-04-22,0000038907,590-000073,Full-cycle Agricultural Operation Detection System,,110.0000,2026-04-22 08:29:03,2026-04-23 23:59:59,110.0000,,,,Fully Issued,Completed
0000038910,HDKJ-20260422-002,Approved,2026-04-22 08:52:13,2026-04-22,0000038909,590-000074,Full-cycle Agricultural Operation Detection System,,22.0000,2026-04-22 08:49:41,2026-04-23 23:59:59,22.0000,,,,Fully Issued,Completed
0000038912,HDKJ-20260422-003,Approved,2026-04-22 08:53:14,2026-04-22,0000038911,590-000075,Full-cycle Agricultural Operation Detection System,,20.0000,2026-04-22 08:52:16,2026-04-23 23:59:59,20.0000,,,,Fully Issued,Completed
0000038947,HDKJ-20260422-005,Approved,2026-04-22 12:34:08,2026-04-22,0000038946,590-000073,Full-cycle Agricultural Operation Detection System,,3.0000,2026-04-22 12:32:59,2026-04-23 23:59:59,3.0000,,,,Fully Issued,Completed
0000038977,HDKJ-20260422-007,Approved,2026-04-22 15:47:45,2026-04-22,0000038976,590-000073,Full-cycle Agricultural Operation Detection System,,200.0000,2026-04-22 15:46:46,2026-04-23 23:59:59,200.0000,,,,Fully Issued,Completed
0000038979,HDKJ-20260422-008,Approved,2026-04-22 15:48:37,2026-04-22,0000038978,590-000075,Full-cycle Agricultural Operation Detection System,,8.0000,2026-04-22 15:47:47,2026-04-23 23:59:59,8.0000,,,,Fully Issued,Completed
0000039018,HDKJ-20260422-009,Approved,2026-04-22 18:12:10,2026-04-22,0000039017,590-000075,Full-cycle Agricultural Operation Detection System,,500.0000,2026-04-22 18:10:51,2026-04-23 23:59:59,500.0000,,,,Fully Issued,Completed
0000039022,HDKJ-20260422-010,Approved,2026-04-22 18:26:04,2026-04-22,0000039021,590-000073,Full-cycle Agricultural Operation Detection System,,8.0000,2026-04-22 18:24:57,2026-04-23 23:59:59,8.0000,,,,Fully Issued,Completed
0000039100,HDKJ-20260423-002,Approved,2026-04-23 10:13:30,2026-04-23,0000039099,590-000074,Full-cycle Agricultural Operation Detection System,,30.0000,2026-04-23 10:10:06,2026-04-24 23:59:59,30.0000,,,,Fully Issued,Completed
0000039102,HDKJ-20260423-003,Approved,2026-04-23 10:16:17,2026-04-23,0000039101,590-000074,Full-cycle Agricultural Operation Detection System,,5.0000,2026-04-23 10:10:06,2026-04-24 23:59:59,5.0000,,,,Fully Issued,Completed
0000039104,HDKJ-20260423-004,Approved,2026-04-23 10:17:26,2026-04-23,0000039103,590-000075,Full-cycle Agricultural Operation Detection System,,5.0000,2026-04-23 10:10:06,2026-04-24 23:59:59,5.0000,,,,Fully Issued,Completed
0000039259,HDKJ-20260423-013,Approved,2026-04-23 16:23:23,2026-04-23,0000039258,590-000074,Full-cycle Agricultural Operation Detection System,,20.0000,2026-04-23 16:21:01,2026-04-24 23:59:59,20.0000,,,,Fully Issued,Completed
0000039545,HDKJ-20260424-001,Approved,2026-04-24 09:23:12,2026-04-24,0000039544,590-000064,Full-cycle Agricultural Operation Detection System,,40.0000,2026-04-24 08:58:49,2026-04-25 23:59:59,40.0000,,,,Fully Issued,Completed
0000039615,HDKJ-20260424-010,Approved,2026-04-24 16:22:26,2026-04-24,0000039614,590-000074,Full-cycle Agricultural Operation Detection System,,300.0000,2026-04-24 16:20:59,2026-04-25 23:59:59,300.0000,,,,Fully Issued,Completed
0000039617,HDKJ-20260424-011,Approved,2026-04-24 16:23:24,2026-04-24,0000039616,590-000075,Full-cycle Agricultural Operation Detection System,,300.0000,2026-04-24 16:20:59,2026-04-25 23:59:59,300.0000,,,,Fully Issued,Completed
0000039619,HDKJ-20260424-012,Approved,2026-04-24 16:24:16,2026-04-24,0000039618,590-000073,Full-cycle Agricultural Operation Detection System,,300.0000,2026-04-24 16:20:59,2026-04-25 23:59:59,300.0000,,,,Fully Issued,Completed
0000039817,KSHA-20260425-001,Approved,2026-04-25 18:16:31,2026-04-25,0000039816,P61-000351,Sample Business Label 8a608f8b,,180.0000,2026-04-25 18:14:46,2026-04-26 23:59:59,180.0000,,,,Fully Issued,Completed
0000039819,KSHA-20260425-002,Approved,2026-04-25 18:17:11,2026-04-25,0000039818,P61-000328,Sample Business Label 8a608f8b,,300.0000,2026-04-25 18:14:46,2026-04-26 23:59:59,300.0000,,,,Fully Issued,Completed
0000039874,HDKJ-20260426-002,Approved,2026-04-26 10:20:56,2026-04-26,0000039873,590-000073,Full-cycle Agricultural Operation Detection System,,300.0000,2026-04-26 10:19:54,2026-04-27 23:59:59,300.0000,,,,Fully Issued,Completed
0000039876,HDKJ-20260426-003,Approved,2026-04-26 10:21:49,2026-04-26,0000039875,590-000074,Full-cycle Agricultural Operation Detection System,,300.0000,2026-04-26 10:19:54,2026-04-27 23:59:59,300.0000,,,,Fully Issued,Completed
0000039878,HDKJ-20260426-004,Approved,2026-04-26 10:25:23,2026-04-26,0000039877,590-000075,Full-cycle Agricultural Operation Detection System,,300.0000,2026-04-26 10:22:15,2026-04-27 23:59:59,300.0000,,,,Fully Issued,Completed
0000040023,HDKJ-20260427-012,Approved,2026-04-27 16:36:08,2026-04-27,0000040022,590-000074,Full-cycle Agricultural Operation Detection System,,500.0000,2026-04-27 16:34:33,2026-04-28 23:59:59,500.0000,,,,Fully Issued,Completed
0000040025,HDKJ-20260427-013,Approved,2026-04-27 16:37:40,2026-04-27,0000040024,590-000075,Full-cycle Agricultural Operation Detection System,,200.0000,2026-04-27 16:34:33,2026-04-28 23:59:59,200.0000,,,,Fully Issued,Completed
0000040029,HDKJ-20260427-014,Approved,2026-04-27 16:38:34,2026-04-27,0000040028,590-000073,Full-cycle Agricultural Operation Detection System,,300.0000,2026-04-27 16:34:33,2026-04-28 23:59:59,300.0000,,,,Fully Issued,Completed
0000041133,KSHA-20260429-001,Approved,2026-04-29 15:29:11,2026-04-29,0000041132,P61-000351,Sample Business Label 8a608f8b,,200.0000,2026-04-29 15:28:25,2026-04-30 23:59:59,200.0000,,,,Fully Issued,Completed
0000041309,HDKJ-20260430-002,Approved,2026-04-30 11:38:20,2026-04-30,0000041310,734-000001,Sample Business Label 108580c2,,8.0000,2026-04-14 00:00:00,2026-04-15 00:00:00,8.0000,mrp_planorder,JHJY-20260408-00046440,,Fully Issued,Completed
0000041455,HDKJ-20260503-001,Approved,2026-05-03 08:44:16,2026-05-03,0000041454,590-000064,Full-cycle Agricultural Operation Detection System,,1.0000,2026-05-03 08:42:24,2026-05-04 23:59:59,1.0000,,,,Fully Issued,Completed
0000041566,HDKJ-20260505-001,Approved,2026-05-05 12:03:17,2026-05-05,0000041565,382-000005,Beidou Agricultural Navigation Controller,,300.0000,2026-05-05 12:02:09,2026-05-06 23:59:59,300.0000,,,,Fully Issued,Completed
0000041568,HDKJ-20260505-005,Approved,2026-05-05 12:06:45,2026-05-05,0000041567,526-000001,Beidou Agricultural Navigation Controller,,200.0000,2026-05-05 12:06:01,2026-05-06 23:59:59,200.0000,,,,Fully Issued,Completed
0000041656,HDKJ-20260506-002,Approved,2026-05-06 10:46:00,2026-05-06,0000041655,590-000073,Full-cycle Agricultural Operation Detection System,,500.0000,2026-05-06 10:44:59,2026-05-07 23:59:59,500.0000,,,,Fully Issued,Completed
0000041777,HDKJ-20260507-006,Approved,2026-05-07 12:01:54,2026-05-07,0000041776,526-000006,Beidou Agricultural Navigation Controller,,30.0000,2026-05-07 11:59:06,2026-05-08 23:59:59,30.0000,,,,Fully Issued,Completed
0000041866,KSHA-20260508-004,Approved,2026-05-08 10:00:43,2026-05-08,0000041865,P69-000060,Sample Business Label 713c8bb9,,400.0000,2026-05-08 10:00:05,2026-05-09 23:59:59,400.0000,,,,Fully Issued,Completed
