id,billno,biztime,org_name,billtype_name,biztype_name,supplier_number,supplier_name,operatorname,huid_xycg_operatorname,createtime,auditdate,entry_id,material_number,material_name,qty,taxrate,tax_price,deliverdate,srcbillentryid,srcbillid,srcbillnumber,invqty,returnqty,actqty,rowclosestatus_title,rowterminatestatus_title
0000032354,01-HDKJ-CGDD-260326-012651,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label c8e4a0e5,Material Purchase,2506-02102-0149,Sample Business Label a7fe652f,Sample Business Label e9e84573,Sample Business Label e9e84573,2026-03-26 17:14:43,2026-03-26 20:41:51,0000032357,539-000063,Sample Business Label b85ec631,200.00,13.00,0,2026-03-26,0,0,,200.00,0.00,200.00,Closed,Normal
0000032354,01-HDKJ-CGDD-260326-012651,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label c8e4a0e5,Material Purchase,2506-02102-0149,Sample Business Label a7fe652f,Sample Business Label e9e84573,Sample Business Label e9e84573,2026-03-26 17:14:43,2026-03-26 20:41:51,0000032358,539-000025,Sample Business Label b85ec631,100.00,13.00,0,2026-03-26,0,0,,100.00,0.00,100.00,Closed,Normal
0000032354,01-HDKJ-CGDD-260326-012651,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label c8e4a0e5,Material Purchase,2506-02102-0149,Sample Business Label a7fe652f,Sample Business Label e9e84573,Sample Business Label e9e84573,2026-03-26 17:14:43,2026-03-26 20:41:51,0000032359,725-000042,Sample Business Label 05087a91,100.00,13.00,0,2026-03-26,0,0,,100.00,0.00,100.00,Closed,Normal
0000032354,01-HDKJ-CGDD-260326-012651,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label c8e4a0e5,Material Purchase,2506-02102-0149,Sample Business Label a7fe652f,Sample Business Label e9e84573,Sample Business Label e9e84573,2026-03-26 17:14:43,2026-03-26 20:41:51,0000032360,539-000140,Sample Business Label b85ec631,100.00,13.00,0,2026-03-26,0,0,,100.00,0.00,100.00,Closed,Normal
0000032354,01-HDKJ-CGDD-260326-012651,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label c8e4a0e5,Material Purchase,2506-02102-0149,Sample Business Label a7fe652f,Sample Business Label e9e84573,Sample Business Label e9e84573,2026-03-26 17:14:43,2026-03-26 20:41:51,0000032361,539-000388,Sample Business Label 333baf41,100.00,13.00,0,2026-03-26,0,0,,100.00,0.00,100.00,Closed,Normal
0000032354,01-HDKJ-CGDD-260326-012651,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label c8e4a0e5,Material Purchase,2506-02102-0149,Sample Business Label a7fe652f,Sample Business Label e9e84573,Sample Business Label e9e84573,2026-03-26 17:14:43,2026-03-26 20:41:51,0000032362,539-000032,Sample Business Label b85ec631,100.00,13.00,0,2026-03-26,0,0,,100.00,0.00,100.00,Closed,Normal
0000032354,01-HDKJ-CGDD-260326-012651,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label c8e4a0e5,Material Purchase,2506-02102-0149,Sample Business Label a7fe652f,Sample Business Label e9e84573,Sample Business Label e9e84573,2026-03-26 17:14:43,2026-03-26 20:41:51,0000032363,725-000063,Sample Business Label 05087a91,100.00,13.00,0,2026-03-26,0,0,,100.00,0.00,100.00,Closed,Normal
0000032353,01-HDKJ-CGDD-260326-012648,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75503024,Sample Business Label 5d7c3dc0,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 16:52:23,2026-03-27 07:15:38,0000032352,972-000716,DDR4,1280.00,13.00,0,2026-03-31,0000028069,0000028059,CGSQ-260305-000042,1280.00,0.00,1280.00,Closed,Normal
0000032351,01-HDKJ-CGDD-260326-012647,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,2511-02100-0439,Sample Business Label e18f8de2,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 16:44:57,2026-03-26 20:41:54,0000032350,972-000799,Sample Business Label 321b048b,300.00,13.00,0,2026-07-05,0000032345,0000032344,CGSQ-260326-000016,300.00,0.00,300.00,Closed,Normal
0000032322,01-HDKJ-CGDD-260326-012627,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,76904023,Sample Business Label 3dea09d7,Sample Business Label 6e587027,Sample Business Label d58e57e9,2026-03-26 15:05:28,2026-03-27 07:18:42,0000032323,994-000735,Sample Business Label 264b9fc0,3250.00,13.00,0,2026-03-30,0000030998,0000028624,CGSQ-260307-000014,3250.00,0.00,3250.00,Closed,Normal
0000032320,01-HDKJ-CGDD-260326-012618,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label c8e4a0e5,Material Purchase,57102001,Sample Business Label ae7f84a8,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 14:25:56,2026-03-26 15:23:19,0000032321,972-000632,CPU,10.00,13.00,0,2026-03-26,0,0,,0.00,0.00,0.00,Normal,Sample Business Label b084203e
0000032307,01-HDKJ-CGDD-260326-012615,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,57403020,Sample Business Label c4125a3f,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 13:22:40,2026-03-26 20:42:20,0000032308,588-000547,Sample Business Label 68b53dc3,610.00,13.00,0,2026-03-26,0000029793,0000029798,WWGD-20260309-000455,610.00,0.00,610.00,Closed,Normal
0000032307,01-HDKJ-CGDD-260326-012615,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,57403020,Sample Business Label c4125a3f,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 13:22:40,2026-03-26 20:42:20,0000032306,588-000548,Sample Business Label 3d28c77e,610.00,13.00,0,2026-03-26,0000029794,0000029798,WWGD-20260309-000455,608.00,0.00,608.00,Normal,Sample Business Label b084203e
0000032307,01-HDKJ-CGDD-260326-012615,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,57403020,Sample Business Label c4125a3f,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 13:22:40,2026-03-26 20:42:20,0000032309,588-000545,Sample Business Label 7d51be7b,660.00,13.00,0,2026-03-26,0000029796,0000029798,WWGD-20260309-000455,62.00,0.00,62.00,Normal,Normal
0000032302,01-HDKJ-CGDD-260326-012614,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02103021,Sample Business Label c454a9bb,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 13:12:48,2026-03-27 07:16:05,0000032301,972-000622,DDR3L,2000.00,13.00,0,2026-06-06,0000029759,0000029766,CGSQ-260309-000029,2000.00,0.00,2000.00,Closed,Normal
0000032302,01-HDKJ-CGDD-260326-012614,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02103021,Sample Business Label c454a9bb,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 13:12:48,2026-03-27 07:16:05,0000032303,972-000622,DDR3L,4000.00,13.00,0,2026-03-31,0000028067,0000028059,CGSQ-260305-000042,4000.00,0.00,4000.00,Closed,Normal
0000032297,01-HDKJ-CGDD-260326-012611,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,25040036,Sample Business Label cd55f8be,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 11:19:46,2026-03-26 13:05:50,0000032295,588-000829,YS508C_RADAR_FPGA_P1_VA_PCBA,300.00,13.00,0,2026-03-26,0000031627,0000031626,WWGD-20260324-000494,300.00,0.00,300.00,Closed,Normal
0000032297,01-HDKJ-CGDD-260326-012611,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,25040036,Sample Business Label cd55f8be,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 11:19:46,2026-03-26 13:05:50,0000032298,588-000829,YS508C_RADAR_FPGA_P1_VA_PCBA,185.00,13.00,0,2026-03-26,0000029795,0000029798,WWGD-20260309-000455,181.00,0.00,181.00,Normal,Normal
0000032297,01-HDKJ-CGDD-260326-012611,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,25040036,Sample Business Label cd55f8be,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 11:19:46,2026-03-26 13:05:50,0000032296,588-000828,YS508C_RADAR_FPGA_P1_CE_PCBA,545.00,13.00,0,2026-03-26,0000029797,0000029798,WWGD-20260309-000455,542.00,0.00,542.00,Normal,Normal
0000032290,01-HDKJ-CGDD-260326-012610,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,25040036,Sample Business Label cd55f8be,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 11:18:40,2026-03-27 07:44:03,0000032286,588-000835,YC302B_ESC_P4_PCBA,420.00,13.00,0,2026-03-26,0000030819,0000030821,WWGD-20260318-000481,0.00,0.00,0.00,Normal,Normal
0000032290,01-HDKJ-CGDD-260326-012610,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,25040036,Sample Business Label cd55f8be,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 11:18:40,2026-03-27 07:44:03,0000032291,588-000836,YC302B_ESC_CAP_P0_PCBA,420.00,13.00,0,2026-03-26,0000030820,0000030821,WWGD-20260318-000481,0.00,0.00,0.00,Normal,Normal
0000032290,01-HDKJ-CGDD-260326-012610,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,25040036,Sample Business Label cd55f8be,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 11:18:40,2026-03-27 07:44:03,0000032287,588-000835,YC302B_ESC_P4_PCBA,3310.00,13.00,0,2026-03-26,0000030584,0000030586,WWGD-20260316-000477,0.00,0.00,0.00,Normal,Normal
0000032290,01-HDKJ-CGDD-260326-012610,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,25040036,Sample Business Label cd55f8be,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 11:18:40,2026-03-27 07:44:03,0000032292,588-000836,YC302B_ESC_CAP_P0_PCBA,3310.00,13.00,0,2026-03-26,0000030585,0000030586,WWGD-20260316-000477,0.00,0.00,0.00,Normal,Normal
0000032290,01-HDKJ-CGDD-260326-012610,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,25040036,Sample Business Label cd55f8be,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 11:18:40,2026-03-27 07:44:03,0000032288,588-000835,YC302B_ESC_P4_PCBA,9400.00,13.00,0,2026-03-26,0000030581,0000030583,WWGD-20260316-000476,9346.00,0.00,9346.00,Normal,Normal
0000032290,01-HDKJ-CGDD-260326-012610,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,25040036,Sample Business Label cd55f8be,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 11:18:40,2026-03-27 07:44:03,0000032293,588-000836,YC302B_ESC_CAP_P0_PCBA,9400.00,13.00,0,2026-03-26,0000030582,0000030583,WWGD-20260316-000476,9346.00,0.00,9346.00,Normal,Normal
0000032290,01-HDKJ-CGDD-260326-012610,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,25040036,Sample Business Label cd55f8be,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 11:18:40,2026-03-27 07:44:03,0000032289,588-000835,YC302B_ESC_P4_PCBA,225.00,13.00,0,2026-03-26,0000029790,0000029792,WWGD-20260309-000454,225.00,0.00,225.00,Closed,Normal
0000032290,01-HDKJ-CGDD-260326-012610,2026-03-26,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,25040036,Sample Business Label cd55f8be,Sample Business Label 97c6f6d8,Sample Business Label 97c6f6d8,2026-03-26 11:18:40,2026-03-27 07:44:03,0000032294,588-000836,YC302B_ESC_CAP_P0_PCBA,225.00,13.00,0,2026-03-26,0000029791,0000029792,WWGD-20260309-000454,225.00,0.00,225.00,Closed,Normal
0000032274,01-HDKJ-CGDD-260326-012609,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504068,Sample Business Label 88fa0741,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-26 10:57:29,2026-03-26 13:06:31,0000032277,321-000508,Sample Business Label a53fb5d6,420.00,13.00,0,2026-04-16,0000030812,0000030810,CGSQ-260318-000014,420.00,0.00,420.00,Closed,Normal
0000032274,01-HDKJ-CGDD-260326-012609,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504068,Sample Business Label 88fa0741,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-26 10:57:29,2026-03-26 13:06:31,0000032275,321-000508,Sample Business Label a53fb5d6,3310.00,13.00,0,2026-03-23,0000029493,0000029467,CGSQ-260309-000021,3310.00,0.00,3310.00,Closed,Normal
0000032274,01-HDKJ-CGDD-260326-012609,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504068,Sample Business Label 88fa0741,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-26 10:57:29,2026-03-26 13:06:31,0000032278,321-000510,Sample Business Label 7b3a7bbf,3310.00,13.00,0,2026-03-23,0000029494,0000029467,CGSQ-260309-000021,3310.00,0.00,3310.00,Closed,Normal
0000032274,01-HDKJ-CGDD-260326-012609,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504068,Sample Business Label 88fa0741,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-26 10:57:29,2026-03-26 13:06:31,0000032276,321-000508,Sample Business Label a53fb5d6,10400.00,13.00,0,2026-03-31,0000027825,0000027811,CGSQ-260305-000032,10400.00,0.00,10400.00,Closed,Normal
0000032274,01-HDKJ-CGDD-260326-012609,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504068,Sample Business Label 88fa0741,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-26 10:57:29,2026-03-26 13:06:31,0000032279,321-000510,Sample Business Label 7b3a7bbf,10740.00,13.00,0,2026-03-31,0000027826,0000027811,CGSQ-260305-000032,10740.00,0.00,10740.00,Closed,Normal
0000032191,02-KSHA-CGDD-260326-012606,2026-03-26,Sample Business Label 9b7caaa6,Production Project Purchase Order,Material Purchase,75504042,Sample Business Label f17e41e1,Sample Business Label 354c0ad9,Sample Business Label ea00b354,2026-03-26 09:44:52,2026-03-26 16:19:00,0000032190,838-000461,Sample Business Label 779676e5,1300.00,13.00,0,2026-03-31,0000031712,0000031711,CGSQ-260325-000008,1300.00,0.00,1300.00,Closed,Normal
0000032187,01-HDKJ-CGDD-260326-012605,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501068,Sample Business Label 0cab3f4b,Sample Business Label 354c0ad9,Sample Business Label ea00b354,2026-03-26 09:36:58,2026-03-26 10:41:35,0000032184,165-001936,Sample Business Label 35f36c9d,1220.00,13.00,0,2026-03-23,0000029497,0000029467,CGSQ-260309-000021,1220.00,0.00,1220.00,Closed,Normal
0000032187,01-HDKJ-CGDD-260326-012605,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501068,Sample Business Label 0cab3f4b,Sample Business Label 354c0ad9,Sample Business Label ea00b354,2026-03-26 09:36:58,2026-03-26 10:41:35,0000032188,165-001937,Sample Business Label 5ceffdc7,610.00,13.00,0,2026-03-23,0000029498,0000029467,CGSQ-260309-000021,610.00,0.00,610.00,Closed,Normal
0000032187,01-HDKJ-CGDD-260326-012605,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501068,Sample Business Label 0cab3f4b,Sample Business Label 354c0ad9,Sample Business Label ea00b354,2026-03-26 09:36:58,2026-03-26 10:41:35,0000032185,165-001938,Sample Business Label cd7e36f5,610.00,13.00,0,2026-03-23,0000029499,0000029467,CGSQ-260309-000021,610.00,0.00,610.00,Closed,Normal
0000032187,01-HDKJ-CGDD-260326-012605,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501068,Sample Business Label 0cab3f4b,Sample Business Label 354c0ad9,Sample Business Label ea00b354,2026-03-26 09:36:58,2026-03-26 10:41:35,0000032189,165-001939,Sample Business Label 6a4304dd,610.00,13.00,0,2026-03-23,0000029500,0000029467,CGSQ-260309-000021,610.00,0.00,610.00,Closed,Normal
0000032187,01-HDKJ-CGDD-260326-012605,2026-03-26,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75501068,Sample Business Label 0cab3f4b,Sample Business Label 354c0ad9,Sample Business Label ea00b354,2026-03-26 09:36:58,2026-03-26 10:41:35,0000032186,165-001940,Sample Business Label 56712522,610.00,13.00,0,2026-03-23,0000029501,0000029467,CGSQ-260309-000021,610.00,0.00,610.00,Closed,Normal
0000031848,01-HDKJ-CGDD-260325-012599,2026-03-25,Sample Business Label 986f8dd6,Sample Business Label f7493649,Sample Business Label 2783382e,57403020,Sample Business Label c4125a3f,Sample Business Label 643a7f56,Sample Business Label 97c6f6d8,2026-03-25 18:08:53,2026-03-26 13:05:56,0000031849,588-000545,Sample Business Label 7d51be7b,300.00,13.00,0,2026-03-25,0000027194,0000027195,WWGD-20260303-000444,300.00,0.00,300.00,Closed,Normal
0000031846,01-HDKJ-CGDD-260325-012592,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75503031,Sample Business Label f3422d38,Sample Business Label 643a7f56,Sample Business Label 97c6f6d8,2026-03-25 17:38:18,2026-03-26 09:30:00,0000031847,972-000695,FPGA,450.00,13.00,0,2026-04-03,0000029429,0000029466,CGSQ-260309-000019,450.00,0.00,450.00,Closed,Normal
0000031840,01-HDKJ-CGDD-260325-012589,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02100153,Sample Business Label 091fe1cf,Sample Business Label fb7302eb,Sample Business Label 8a4a5d45,2026-03-25 17:32:59,2026-03-26 09:29:45,0000031841,321-000523,Sample Business Label f4b47f13,880.00,13.00,0,2026-04-03,0000029543,0000029502,CGSQ-260309-000024,880.00,0.00,880.00,Closed,Normal
0000031840,01-HDKJ-CGDD-260325-012589,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02100153,Sample Business Label 091fe1cf,Sample Business Label fb7302eb,Sample Business Label 8a4a5d45,2026-03-25 17:32:59,2026-03-26 09:29:45,0000031844,321-000567,Sample Business Label 55356a07,810.00,13.00,0,2026-04-03,0000029545,0000029502,CGSQ-260309-000024,810.00,0.00,810.00,Closed,Normal
0000031840,01-HDKJ-CGDD-260325-012589,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02100153,Sample Business Label 091fe1cf,Sample Business Label fb7302eb,Sample Business Label 8a4a5d45,2026-03-25 17:32:59,2026-03-26 09:29:45,0000031842,321-000572,Sample Business Label ba159f90,810.00,13.00,0,2026-04-03,0000029547,0000029502,CGSQ-260309-000024,810.00,0.00,810.00,Closed,Normal
0000031840,01-HDKJ-CGDD-260325-012589,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02100153,Sample Business Label 091fe1cf,Sample Business Label fb7302eb,Sample Business Label 8a4a5d45,2026-03-25 17:32:59,2026-03-26 09:29:45,0000031845,321-000431,Sample Business Label fc855348,910.00,13.00,0,2026-03-23,0000029490,0000029467,CGSQ-260309-000021,0.00,910.00,-910.00,Normal,Normal
0000031840,01-HDKJ-CGDD-260325-012589,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,02100153,Sample Business Label 091fe1cf,Sample Business Label fb7302eb,Sample Business Label 8a4a5d45,2026-03-25 17:32:59,2026-03-26 09:29:45,0000031843,321-000523,Sample Business Label f4b47f13,720.00,13.00,0,2026-03-31,0000027817,0000027811,CGSQ-260305-000032,720.00,0.00,720.00,Closed,Normal
0000031834,01-HDKJ-CGDD-260325-012582,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,75504018,Sample Business Label 32541bed,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:40:45,2026-03-25 16:43:30,0000031833,321-000484,Sample Business Label ba9c0197,300.00,13.00,0,2026-03-27,0000031791,0000031792,CGSQ-260325-000032,300.00,0.00,300.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031814,321-000484,Sample Business Label ba9c0197,700.00,13.00,0,2026-04-09,0000031025,0000031011,CGSQ-260320-000018,700.00,0.00,700.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031823,321-000498,Sample Business Label 64a8c12c,200.00,13.00,0,2026-04-03,0000030315,0000030301,CGSQ-260312-000020,200.00,0.00,200.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031824,321-000427,Sample Business Label c9524659,600.00,13.00,0,2026-04-03,0000029535,0000029502,CGSQ-260309-000024,600.00,0.00,600.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031815,321-000456,Sample Business Label 218b6162,880.00,13.00,0,2026-04-03,0000029537,0000029502,CGSQ-260309-000024,880.00,0.00,880.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031825,321-000482,YS506_MT_BOARD_P2_PCB,880.00,13.00,0,2026-04-03,0000029540,0000029502,CGSQ-260309-000024,880.00,0.00,880.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031816,321-000550,Sample Business Label df424710,880.00,13.00,0,2026-04-03,0000029544,0000029502,CGSQ-260309-000024,880.00,0.00,880.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031826,321-000433,Sample Business Label 682edf15,610.00,13.00,0,2026-03-23,0000029491,0000029467,CGSQ-260309-000021,610.00,0.00,610.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031817,321-000434,Sample Business Label 5ca1114d,610.00,13.00,0,2026-03-23,0000029492,0000029467,CGSQ-260309-000021,610.00,0.00,610.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031827,321-000578,YC403_SK3576_P1.1_PCB,930.00,13.00,0,2026-03-23,0000029495,0000029467,CGSQ-260309-000021,930.00,0.00,930.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031818,321-000294,Sample Business Label f0665422,1700.00,13.00,0,2026-04-30,0000028862,0000028770,CGSQ-260307-000016,1700.00,0.00,1700.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031828,321-000427,Sample Business Label c9524659,940.00,13.00,0,2026-03-31,0000027814,0000027811,CGSQ-260305-000032,940.00,0.00,940.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031819,321-000456,Sample Business Label 218b6162,720.00,13.00,0,2026-03-31,0000027815,0000027811,CGSQ-260305-000032,720.00,0.00,720.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031829,321-000482,YS506_MT_BOARD_P2_PCB,705.00,13.00,0,2026-03-31,0000027820,0000027811,CGSQ-260305-000032,705.00,0.00,705.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031820,321-000484,Sample Business Label ba9c0197,1375.00,13.00,0,2026-03-31,0000027821,0000027811,CGSQ-260305-000032,1375.00,0.00,1375.00,Closed,Normal
0000031822,01-HDKJ-CGDD-260325-012579,2026-03-25,Sample Business Label 986f8dd6,Production Project Purchase Order,Material Purchase,99601006,Sample Business Label 12a4c0ea,Sample Business Label 8a4a5d45,Sample Business Label 8a4a5d45,2026-03-25 16:28:30,2026-03-26 10:41:41,0000031830,321-000550,Sample Business Label df424710,775.00,13.00,0,2026-03-31,0000027828,0000027811,CGSQ-260305-000032,775.00,0.00,775.00,Closed,Normal
